"","quad","year","NRquad","totParea","recArea"
"1","i1",16,15,33.4149999384908,0.448900195349738
"2","i1",19,4,40.2299998123013,0.0994282878116472
"3","i1",20,2,51.4149999525189,0.0388991539793246
"4","i1",21,2,59.305000061075,0.0337239692764575
"5","i1",22,0,17.7199999334419,0
"6","i1",23,3,25.1566498696237,0.119252762810141
"7","i1",24,25,20.6150000153482,1.2127091914328
"8","i1",25,0,82.2554000135224,0
"9","i1",26,1,19.3767499742638,0.0516082419047672
"10","i1",27,0,2.2959999887119,0
"11","i1",28,6,1.32999998169718,4.51127825757076
"12","i1",29,6,79.4010998982003,0.0755657038465785
"13","i1",30,14,68.2899999655575,0.205008053991229
"14","i1",31,3,144.614749800305,0.0207447719139481
"15","i1",32,5,63.381699973046,0.0788871236039159
"16","i1",33,0,114.563099885359,0
"17","i1",34,11,39.5460000554179,0.278157082501014
"18","i1",35,2,117.612650075923,0.0170049735186558
"19","i1",36,1,159.207099994237,0.00628112690976847
"20","i1",37,9,132.799099886095,0.0677715436905785
"21","i1",38,4,96.6235998519032,0.0413977538213322
"22","i1",42,6,200.116500182197,0.0299825351459638
"23","i1",43,13,194.009999850658,0.0670068553683158
"24","i1",44,1,259.430500105855,0.00385459689432033
"25","i1",45,5,287.119999876445,0.0174143215455267
"26","i1",46,0,324.374999973283,0
"27","i1",49,4,383.884000137294,0.0104198143151823
"28","i1",50,4,457.369999987359,0.00874565450316057
"30","i3",18,7,4.49500002938555,1.55728586301186
"31","i3",19,9,22.0200001389207,0.4087193434705
"32","i3",20,3,56.9800001615763,0.0526500525007547
"33","i3",21,0,79.3646000966845,0
"34","i3",22,2,0.319999995473772,6.25000008840289
"35","i3",23,17,3.82850000862125,4.44038134039921
"36","i3",24,1,101.74999990128,0.00982800983754519
"37","i3",25,3,80.2450000621274,0.0373855068562195
"38","i3",26,1,159.702200149506,0.00626165449858454
"39","i3",27,5,216.005999997281,0.023147505162185
"40","i3",28,0,228.753349834456,0
"41","i3",29,1,119.26665014128,0.00838457354856053
"42","i3",30,1,97.0334501188072,0.010305724456624
"43","i3",31,2,54.8712498486531,0.0364489601661424
"44","i3",32,4,33.3879999968111,0.119803522234996
"45","i3",33,3,23.0719500227547,0.130028020910294
"46","i3",34,0,56.8398999429401,0
"47","i3",35,3,8.69949999144837,0.344847405362263
"48","i3",36,0,30.2440001795828,0
"49","i3",37,0,34.0848000690572,0
"50","i3",38,4,52.33650012341,0.0764284961846505
"51","i3",42,8,13.3255500034807,0.600350454421046
"52","i3",43,6,85.1465003194488,0.07046678345545
"53","i3",44,0,88.3089998451262,0
"54","i3",45,2,128.756599999085,0.0155331843184289
"55","i3",46,1,138.228149913378,0.00723441643852328
"56","i3",49,5,116.692199958682,0.0428477653328188
"57","i3",50,1,274.210000228798,0.00364684001008574
"59","j22",28,3,17.1749999816413,0.17467248926968
"60","j22",29,2,64.5258332738592,0.030995337813177
"61","j22",30,6,61.3322498162228,0.0978278151866029
"62","j22",31,7,84.2862258909076,0.0830503433510021
"63","j22",32,7,93.2550001188694,0.0750629992073058
"64","j22",33,1,201.00849999749,0.00497491399623642
"65","j22",34,0,106.185700024887,0
"66","j22",35,6,45.170000037395,0.132831525238715
"67","j22",36,6,97.1402000610778,0.0617663953360961
"68","j22",37,1,91.0634997694762,0.0109813482079149
"69","j22",38,3,118.739999913776,0.0252652855160727
"70","j22",44,2,33.8600000255834,0.0590667453776985
"71","j22",50,2,13.8250000592205,0.144665460501471
"73","j9",20,0,7.56999994698679,0
"74","j9",28,10,11.2225000206707,0.891067051154468
"75","j9",29,0,14.10149989864,0
"76","j9",30,3,2.34999998691491,1.27659575178909
"77","j9",31,1,10.5560000144583,0.0947328532237895
"78","j9",32,1,10.5400000437303,0.0948766599479146
"79","j9",33,0,11.5049999270169,0
"80","j9",35,6,17.8749999180436,0.335664337203347
"81","j9",36,1,47.3966000558357,0.021098559787452
"82","j9",37,4,53.8884998219447,0.074227340030184
"83","j9",38,0,53.348499963664,0
"84","k1",19,3,37.4780000599886,0.0800469607555925
"85","k1",20,1,12.8150000110059,0.0780335543613868
"86","k1",21,6,15.5295000745142,0.386361439274321
"87","k1",24,3,76.2375000176137,0.0393507132225859
"88","k1",25,1,8.50295001841192,0.117606242284695
"89","k1",26,0,10.1619999376237,0
"90","k1",28,0,5.23454994140151,0
"91","k1",31,2,14.538050027567,0.137570031483425
"92","k1",32,1,18.3104999894491,0.0546134731752941
"93","k1",35,1,28.0650000023039,0.0356315695677146
"94","k1",36,1,17.9249999594642,0.0557880057049602
"95","k1",37,1,20.8025000135147,0.0480711452638065
"96","k1",44,1,2.32150000935327,0.430755975003671
"97","l1",21,0,2.14250002046349,0
"98","l3",19,0,4.68420000367374,0
"99","l3",23,10,13.3199999396526,0.75075075415209
"100","l3",24,8,79.2700000720983,0.100920903150294
"101","l3",28,6,449.334999790581,0.0133530662040491
"102","l3",29,5,604.248300219514,0.00827474400537589
"103","l3",30,3,559.099549988444,0.00536577072913403
"104","l3",31,0,795.256000955088,0
"105","l3",32,0,612.047999815763,0
"106","l3",33,0,530.145199953141,0
"107","l3",34,0,299.060400017263,0
"108","l3",35,1,175.475249938568,0.00569880937824616
"109","l3",36,0,394.468500120059,0
"110","l3",37,0,427.419000126561,0
"111","l3",44,0,7.48000006736722,0
"112","l3a",30,27,18.3149999842886,1.47420147546611
"113","l3a",31,13,122.620999765567,0.106017729629134
"114","l3a",32,7,281.400050399181,0.0248756174352852
"115","l3a",33,0,522.429899418569,0
"116","l3a",34,4,419.234249925337,0.00954120518710572
"117","l3a",35,15,204.664000402922,0.0732908570655782
"118","l3a",36,26,611.170499886423,0.0425413203105054
"119","l3a",37,14,950.573749718063,0.0147279472046775
"120","l3a",44,0,42.9455000332107,0
"121","l4",19,1,14.2899999287701,0.0699790066469277
"122","l4",20,1,5.97500006729969,0.167364014851289
"123","l4",21,2,12.4715500534678,0.160364990031362
"124","l4",22,7,5.4500000116066,1.28440366698944
"125","l4",23,2,13.6000000599655,0.147058822880996
"126","l4",24,0,24.335000017737,0
"127","l4",28,2,148.94230011658,0.0134280187591742
"128","l4",29,1,167.530399975676,0.0059690659136801
"129","l4",30,1,149.380000025213,0.0066943365901139
"130","l4",31,0,127.199299702341,0
"131","l4",32,3,155.76699974393,0.0192595351064847
"132","l4",33,0,163.720000144707,0
"133","l4",34,0,97.6599997686897,0
"134","l4",35,13,30.1652999951263,0.43095875068706
"135","l4",36,3,122.961500110721,0.0243978806154662
"136","l4",37,12,149.049699818719,0.0805100581523812
"137","l4",44,1,1.84949996955064,0.540686680975163
"138","y1",24,0,4.0741000167307,0
"139","y1",25,0,1.33699998029578,0
"140","y1",27,0,28.0750001445529,0
"141","y1",28,0,3.91249998950516,0
"142","y1",31,0,5.84390003540451,0
