"quad","year","trackID","area","x","y","allEdge","totCover","age"
"ar5",49,"-Inf",0.500000039999993,91.7499999999995,75.0500000100017,1,0.500000039999993,NA
"g1",15,"-Inf",0.249999994999996,5.65606827,92.378135305,0,0.249999994999996,NA
"g5",15,"-Inf",0.249999995,59.7,42.198413095,0,0.249999995,NA
"i1",15,"1",3.33000003700001,63.4433333333333,3.30841308666667,1,223.33240048525,NA
"i1",15,"10",2.3300000045,6.69798283237657,12.6012600195131,0,223.33240048525,NA
"i1",15,"11",5.88000008400001,32.41,13.80841308,0,223.33240048525,NA
"i1",15,"12",4.274999962,9.35023391374555,14.6599920207938,0,223.33240048525,NA
"i1",15,"14",9.59500000020001,54.5835992725579,19.4048801780838,0,223.33240048525,NA
"i1",15,"15",4.7679000633,53.1602927912757,20.2420271833843,0,223.33240048525,NA
"i1",15,"16",3.04499999350001,47.5978489330009,20.4619434672845,0,223.33240048525,NA
"i1",15,"19",2.9,64.01,27.1015165237931,0,223.33240048525,NA
"i1",15,"2",3.6499999985,81.4766666666667,3.57507976333333,0,223.33240048525,NA
"i1",15,"21",2.75500003450001,66.9524077401767,29.8317645719338,0,223.33240048525,NA
"i1",15,"22",2.4150000095,0.643333333333333,31.9750797466667,1,223.33240048525,NA
"i1",15,"23",7.20500003049999,64.1549919023471,31.8334651327161,0,223.33240048525,NA
"i1",15,"24",4.79999994,29.6466666666667,31.4795241902222,0,223.33240048525,NA
"i1",15,"25",3.2700000525,23.9274311931605,32.8044375504461,0,223.33240048525,NA
"i1",15,"26",4.5299999735,98.387041943177,32.6675006592456,1,223.33240048525,NA
"i1",15,"30",2.82999998699999,3.67666666666667,49.64174642,1,223.33240048525,NA
"i1",15,"35",4.57000001649999,74.2750619978249,56.6646494041551,0,223.33240048525,NA
"i1",15,"36",3.865000023,23.7339758524835,57.1291979161592,0,223.33240048525,NA
"i1",15,"37",4.154999996,2.31,59.6084130766667,1,223.33240048525,NA
"i1",15,"38",4.27499999750001,39.4476218307627,63.3587054938306,0,223.33240048525,NA
"i1",15,"4",1.79999996,76.8766666666667,5.70841307333333,0,223.33240048525,NA
"i1",15,"40",14.1200000135,77.0885410739015,66.4318077962028,0,223.33240048525,NA
"i1",15,"41",4.46999997600001,4.75906785923437,65.7190021969398,0,223.33240048525,NA
"i1",15,"42",12.469999999,89.6031301784584,69.7764697434364,0,223.33240048525,NA
"i1",15,"43",6.79000000949998,15.4556553754099,70.8156786720419,0,223.33240048525,NA
"i1",15,"44",1.25499999699999,83.71,72.2750797366667,0,223.33240048525,NA
"i1",15,"45",0.674999981999998,3.61,73.3084130866667,1,223.33240048525,NA
"i1",15,"46",4.09499999800001,0.775689864505017,78.6999881767887,1,223.33240048525,NA
"i1",15,"47",5.41000004,8.57355514621832,81.7383884343748,0,223.33240048525,NA
"i1",15,"48",2.8749999725,84.4071014494795,84.3889927984925,0,223.33240048525,NA
"i1",15,"49",7.35000001350001,53.2672562358608,86.3374833756019,0,223.33240048525,NA
"i1",15,"50",4.2750000185,27.9414619872752,86.6446703914143,0,223.33240048525,NA
"i1",15,"51",3.329999982,23.1100000048649,86.8417464062162,0,223.33240048525,NA
"i1",15,"52",2.24000000000001,12.5766666666667,87.64174641,0,223.33240048525,NA
"i1",15,"53",10.3900000005,1.71529355140334,88.598243041433,1,223.33240048525,NA
"i1",15,"54",3.52000003199998,33.6495833381913,92.0146630828504,0,223.33240048525,NA
"i1",15,"56",2.31999997100001,9.07666666666667,91.9417464166667,0,223.33240048525,NA
