"quad","year","totCover"
"i1",16,33.4149999384908
"i3",16,11.6000000405242
"l1",16,14.3199999668356
"i1",17,38.7450001444621
"i3",18,4.49500002938555
"i1",19,40.2299998123013
"i3",19,22.0200001389207
"k1",19,37.4780000599886
"l3",19,4.68420000367374
"l4",19,14.2899999287701
"y1",19,0.602649998662667
"i1",20,51.4149999525189
"i3",20,56.9800001615763
"j9",20,7.56999994698679
"k1",20,12.8150000110059
"l4",20,5.97500006729969
"i1",21,59.305000061075
"i3",21,79.3646000966845
"k1",21,15.5295000745142
"l1",21,2.14250002046349
"l4",21,12.4715500534678
"i1",22,17.7199999334419
"i3",22,0.319999995473772
"j22",22,14.974999913224
"j9",22,0.6600000236975
"k1",22,9.09499997805804
"l4",22,5.4500000116066
"i1",23,25.1566498696237
"i3",23,3.82850000862125
"l3",23,13.3199999396526
"l4",23,13.6000000599655
"i1",24,20.6150000153482
"i3",24,101.74999990128
"k1",24,76.2375000176137
"l3",24,79.2700000720983
"l4",24,24.335000017737
"y1",24,4.0741000167307
"i1",25,82.2554000135224
"i3",25,80.2450000621274
"k1",25,8.50295001841192
"l3",25,43.6500001566834
"l4",25,15.384999998156
"y1",25,1.33699998029578
"i1",26,19.3767499742638
"i3",26,159.702200149506
"k1",26,10.1619999376237
"i1",27,2.2959999887119
"i3",27,216.005999997281
"y1",27,28.0750001445529
"i1",28,1.32999998169718
"i3",28,228.753349834456
"j22",28,17.1749999816413
"j9",28,11.2225000206707
"k1",28,5.23454994140151
"l3",28,449.334999790581
"l4",28,148.94230011658
"y1",28,3.91249998950516
"i1",29,79.4010998982003
"i3",29,119.26665014128
"j22",29,64.5258332738592
"j9",29,14.10149989864
"l3",29,604.248300219514
"l4",29,167.530399975676
"i1",30,68.2899999655575
"i3",30,97.0334501188072
"j22",30,61.3322498162228
"j9",30,2.34999998691491
"l3",30,559.099549988444
"l3a",30,18.3149999842886
"l4",30,149.380000025213
"i1",31,144.614749800305
"i3",31,54.8712498486531
"j22",31,84.2862258909076
"j9",31,10.5560000144583
"k1",31,14.538050027567
"l3",31,795.256000955088
"l3a",31,122.620999765567
"l4",31,127.199299702341
"y1",31,5.84390003540451
"i1",32,63.381699973046
"i3",32,33.3879999968111
"j22",32,93.2550001188694
"j9",32,10.5400000437303
"k1",32,18.3104999894491
"l3",32,612.047999815763
"l3a",32,281.400050399181
"l4",32,155.76699974393
"i1",33,114.563099885359
"i3",33,23.0719500227547
"j22",33,201.00849999749
"j9",33,11.5049999270169
"k1",33,45.3850000477489
"l3",33,530.145199953141
"l3a",33,522.429899418569
"l4",33,163.720000144707
"i1",34,39.5460000554179
"i3",34,56.8398999429401
"j22",34,106.185700024887
"l3",34,299.060400017263
"l3a",34,419.234249925337
"l4",34,97.6599997686897
"i1",35,117.612650075923
"i3",35,8.69949999144837
"j22",35,45.170000037395
"j9",35,17.8749999180436
"k1",35,28.0650000023039
"l3",35,175.475249938568
"l3a",35,204.664000402922
"l4",35,30.1652999951263
"i1",36,159.207099994237
"i3",36,30.2440001795828
"j22",36,97.1402000610778
"j9",36,47.3966000558357
"k1",36,17.9249999594642
"l3",36,394.468500120059
"l3a",36,611.170499886423
"l4",36,122.961500110721
"i1",37,132.799099886095
"i3",37,34.0848000690572
"j22",37,91.0634997694762
"j9",37,53.8884998219447
"k1",37,20.8025000135147
"l3",37,427.419000126561
"l3a",37,950.573749718063
"l4",37,149.049699818719
"i1",38,96.6235998519032
"i3",38,52.33650012341
"j22",38,118.739999913776
"j9",38,53.348499963664
"k1",38,29.0275000146323
"l3",38,341.864399943463
"l3a",38,1143.02040037141
"l4",38,274.27499991256
"i1",39,139.356749832258
"i3",39,49.0068500488466
"j22",39,136.972500084845
"j9",39,14.5415000456189
"i1",42,200.116500182197
"i3",42,13.3255500034807
"i1",43,194.009999850658
"i3",43,85.1465003194488
"i1",44,259.430500105855
"i3",44,88.3089998451262
"j22",44,33.8600000255834
"k1",44,2.32150000935327
"l3",44,7.48000006736722
"l3a",44,42.9455000332107
"l4",44,1.84949996955064
"i1",45,287.119999876445
"i3",45,128.756599999085
"j22",45,18.2400000123796
"k1",45,2.92499996703118
"l3",45,18.7526000041178
"l3a",45,14.6030000553029
"l4",45,20.7440500377645
"i1",46,324.374999973283
"i3",46,138.228149913378
"i1",47,415.589999904125
"i3",47,235.832250093379
"i1",49,383.884000137294
"i3",49,116.692199958682
"i1",50,457.369999987359
"i3",50,274.210000228798
"j22",50,13.8250000592205
