"species","quad","year","genetID","ARTR.0.2","ARTR.2.4","ARTR.4.6","ARTR.6.8","ARTR.8.10","ARTR.10.12","ARTR.12.14","ARTR.14.16","ARTR.16.18","ARTR.18.20","ARTR.20.25","ARTR.25.30","ARTR.30.35","ARTR.35.40","ARTR.40.45","ARTR.45.50","ARTR.50.60","ARTR.60.70","ARTR.70.80","ARTR.80.90","ARTR.90.100","ARTR.100.110","ARTR.110.120","ARTR.120.130","ARTR.130.140","ARTR.140.150","HECO.0.2","HECO.2.4","HECO.4.6","HECO.6.8","HECO.8.10","HECO.10.12","HECO.12.14","HECO.14.16","HECO.16.18","HECO.18.20","HECO.20.25","HECO.25.30","HECO.30.35","HECO.35.40","HECO.40.45","HECO.45.50","HECO.50.60","HECO.60.70","HECO.70.80","HECO.80.90","HECO.90.100","HECO.100.110","HECO.110.120","HECO.120.130","HECO.130.140","HECO.140.150","POSE.0.2","POSE.2.4","POSE.4.6","POSE.6.8","POSE.8.10","POSE.10.12","POSE.12.14","POSE.14.16","POSE.16.18","POSE.18.20","POSE.20.25","POSE.25.30","POSE.30.35","POSE.35.40","POSE.40.45","POSE.45.50","POSE.50.60","POSE.60.70","POSE.70.80","POSE.80.90","POSE.90.100","POSE.100.110","POSE.110.120","POSE.120.130","POSE.130.140","POSE.140.150","PSSP.0.2","PSSP.2.4","PSSP.4.6","PSSP.6.8","PSSP.8.10","PSSP.10.12","PSSP.12.14","PSSP.14.16","PSSP.16.18","PSSP.18.20","PSSP.20.25","PSSP.25.30","PSSP.30.35","PSSP.35.40","PSSP.40.45","PSSP.45.50","PSSP.50.60","PSSP.60.70","PSSP.70.80","PSSP.80.90","PSSP.90.100","PSSP.100.110","PSSP.110.120","PSSP.120.130","PSSP.130.140","PSSP.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"ARTR","Q1",2014,1,0,0,3.5527136788005e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612534166869097,0.18874658331309,0.433855515736145,43.0944110581767,22.6199683040863,20.3172463752612,31.0984860398178,62.2347183430207,80.676678079068,25.7124886172891,26.5899212258271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2.26163392007826,14.6947959453062,0.25,10.0865565614351,13.5925569814085,5.31556195033346,0,0,0,13.01123311863,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,33.1994650919551,10.1860499851059,0.75,0.25,0.5,0,6.72954804392531,31.336138828483,42.6797967149397,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.974063195489309,0.931005911949217,0.871161494731536,0.755491460326695,0.624602958732301,0.495002516066019,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",2015,1,0,0,0,0,0,0,0,0,0,0,0,3.0746375802292,4.88276105261328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245317172338987,0.00468282766101272,0,0,0,0,0.25,2.11284449863085,21.2523520478906,7.15789689959501,8.32483096594863,55.5101837305345,42.1344408623497,41.1548480923518,44.9158462829401,7.98391034762278,0,0,0,0,0,0,0,0,0,0,3.71515871785202,5.36720256401336,2.95679420854012,0,0,3.14978923309294,5.00993504519848,6.11282100409908,2.3107606382885,11.3921527868917,8.4547089996828,8.79563153721401,0,4.62142346155149,0,16.033614338203,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15694263802413,3.87183599610914,1.37725511194223,13.1866977186823,19.6782087124273,0.25,1.44845389706272,0.717693125233779,5.60796037590874,39.7063661250048,25.5603230940753,7.7266813767517,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.990199431744443,0.949858608061134,0.890432719604297,0.773523115319406,0.630947032420262,0.496026432736531,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",2015,2,0,0,0,0,0,0,0,0,0,0,0,8.80227270281973,10.2892939678387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195607491617648,16.1919401053329,3.39866827751947,11.2085382338542,0.311856123096764,21.3759789588845,26.6249908973976,61.0539326616052,10.1292476444425,37.3732647965533,36.381108000179,6.80202053738094,0,0,0,0,0,0.0212424701008482,6.18327545158264,8.0017602421823,0.472877000915215,0.25,0,0,0,0,0,0.0831140933816883,11.9560413970238,0.319631845601123,14.6843854846762,3.57699815682174,10.9656835500955,1.77474466339545,0.25,1.92265135994411,9.9336624681269,7.77392435078002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.970309913079,3.63640929701827,6.66858764032071,22.0766641548679,29.5729072901246,34.8484886924446,0.227786430105397,0,22.2872647532615,0,0,0,0,0,0,1,1,1,1,1,1,1,0.978460845614695,0.944519707458171,0.911342065530171,0.841916548756059,0.790409649146964,0.751672681398913,0.721748610587546,0.698035496692079,0.677190079493649,0.586009834784173,0.504842406851666,0.441016619401898,0.384418811804563,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q19",2007,1,0,0,1.4210854715202e-14,0,0,0,0,0,0,0,0,0,0,0,0.0341136136939824,49.2142488109865,22.6351503943648,115.76356268916,161.573442071537,133.481841926692,165.307595592579,0,0,0,0,0,1.10024548040058,4.10969081110441,0,0,0,0,0,0,0,8.47435372841574,39.431001216666,49.2870394094022,57.8474822915778,26.5132960089672,50.5951481872002,51.4656923295863,24.7110568208259,201.746387334086,145.86455885088,66.1162486580386,124.94283791469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262960756044314,25.1944772152249,44.6341345159323,36.2954474132205,21.4046364369078,20.5296109850789,6.72588917804225,29.1770937827107,50.4796069329463,54.0943388854292,27.6785581577213,0,0,0,0,0,0,1,1,0.940370004856718,0.850142304232392,0.786859446460263,0.741997103319012,0.708921681165527,0.68364670682879,0.663749903024934,0.647700453091301,0.611088710276842,0.559308502293212,0.517566369831463,0.484828607522204,0.458826219810578,0.437801976135593,0.406059078466084,0.383336163075782,0.362767472865637,0.333573864552997,0.30028133502819,0.258882908376475,0.220972670215044,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q19",2007,2,0,0,0,1.4210854715202e-14,0,0,0,0,0,0,0,0,0,8.9242753809623,94.0056242757861,143.275299980477,39.5635607526146,99.3966198736193,175.988402925622,76.2315719778273,0,0,0,0,0,0,0,0,0,0,0,0.768314599538104,19.6478186522615,28.1595008591853,24.678174457844,23.8240470766278,122.243464746886,114.371223928788,38.6267299736519,0.461993963182351,36.2836772148821,80.8298634105432,142.880603153655,68.8316994275981,146.929478858446,3.66844871875162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.416620151993896,12.3079511145225,17.363994846675,9.54992738176396,0.260359183019133,1.82473490230379,46.3949204188999,36.8490826055849,23.6801896361545,6.14937625953351,8.18701748855051,9.03811874356501,5.58226688706534,49.5213391447714,41.6087103697682,43.3179272033762,4.17421792171081,0,0,0,0,0,1,1,1,1,1,1,1,0.997299838604716,0.970710541109837,0.93940793420103,0.868963099792251,0.814775818735962,0.77344717796348,0.741290028545888,0.715697286563226,0.686333615058314,0.596650125565758,0.512914379717212,0.447283479176148,0.38636963861354,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q19",2007,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7181896512938,201.4842457546,51.8541668265699,50.2599676396499,28.2086272038324,0,0,0,0,0,0,0,6.51943887211978,19.4235131357835,19.2338606721866,0.252909095447656,1.79445420967311,8.64829619639549,8.39277128844108,9.70545736643601,87.3408318094079,108.636072895326,42.4602838303094,105.744456838458,41.2456484421605,38.7216462554897,54.8168554524913,120.62994639733,156.170430675789,22.4681656085967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,5.27157825192765,11.2093746164884,19.4657804302752,11.2451586660534,0.49734761357486,0,5.27215057811255,4.56997739082644,5.60968539003508,16.0269940948155,17.0387461219176,1.00552324757825,5.84623461244244,44.603317193588,3.19196957859003,0,16.7251362321155,0,69.365585117495,79.5321951234225,0,0,0,0,0,0,1,1,1,1,1,1,0.973312056213925,0.933571522355635,0.896203092714279,0.863192290393614,0.798299386915414,0.75195388924059,0.717667627497773,0.691416790520363,0.65320795679918,0.615255725323565,0.554435610850931,0.485512563597972,0.427282637052938,0.377830619013822,0.317030788118689,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q19",2007,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7111952960635,35.1839080181657,21.9988459085508,0,0,68.0192537468654,217.306192052575,134.698010804979,0,0,0,0,0,2.15664605947724,5.60726527615643,6.0503185468505,4.65849709014405,0.696886122668278,0,0,0.345652333090364,12.4148114952462,21.306855862294,67.0503858390806,64.4489754062691,65.3568970388278,23.1915289746032,55.2266081570538,19.1286936015815,14.153122965302,172.779958282857,184.258671457871,71.5249266237022,56.7576659870938,5.09067192167277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74237476135391,11.9827614707616,0,0.25,0,43.1851513831278,78.455299404357,66.6056216970492,51.1793227967945,12.5840776207274,7.84216733441104,39.649977790676,0,0,0,1,1,0.90320483785877,0.815726067295784,0.757218053335707,0.716392861853948,0.686521054561599,0.663792651161563,0.645948924904261,0.631581830818097,0.591650818852735,0.541667579900734,0.502158124094947,0.471308020830511,0.446840701585544,0.427067896052418,0.397215943300953,0.375838772211738,0.357588294494615,0.330022686681382,0.298532534930691,0.258149127698293,0.22084792174033,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q19",2008,2,0,0,0,0,0,8.5265128291212e-14,0,0,0,0,0,0,0,0.073708405042396,59.1030903926189,120.399714429419,39.8341219908506,155.34451958358,269.421534236336,91.080561317299,0,0,0,0,0,0,0,0,0,0,0,0,4.56173986941058,21.0309804193719,24.4790414851766,20.6696104295286,73.2306737795313,61.6202606088632,19.6355095392088,0.453688981811467,24.4169590725829,84.0947595415593,136.558658739323,37.4613179814318,101.583589248123,0.25,0,0,0,0,0,0,0,0.986147649301407,0.961328680285076,0.25,0,0.25,0,0,2.04118299308133,1.80251303009567,0,0.5,1.02451194610326,0.475488053896736,1.5,1.74114108343833,0.508858916561666,0.75,1.505412149056,0.25,0,0,0,0,0,0,0,0,0,0.98544181815735,8.96700469588213,17.8719790872311,17.5616018553804,2.21162297177006,0,0,11.9044223251802,21.2856140888188,0,7.56802226123062,8.42749534288812,8.02032946063925,10.0403209466602,30.270596302464,35.9181914139577,48.7930781434249,0.269278946680686,0,0,0,0,0,1,1,1,1,1,1,1,1,0.983400339136818,0.954293851171349,0.88416847755543,0.828713850268219,0.786003508036572,0.752609494241202,0.725956275775938,0.697147180003473,0.603777988027679,0.518085832922646,0.451220826602998,0.387510203692304,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q19",2008,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4139884981745,141.922394790074,52.4804299608219,59.0449484422643,26.8685310605011,0,0,0,0,0,0,5.50976575518006,9.31212719392304,2.19828777843091,0,0,0,0,0,3.29539306678061,79.1518098788985,69.1363657964554,54.6465578346451,89.1229117049736,62.6931040134083,8.47096766262257,50.1933391337366,47.3731923573773,127.746995657272,1.19597186221847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302627662987138,0.952784486068862,0,0.25,0.5,0.25,0.140369785,0.109630215,1.25,1.17425527187878,7.10132154648209,2.01559553440262,0.25,0.25,0,0,0,0,0,0,4.14375408663682,15.375475154534,10.9637594647854,0.438086946111717,0,2.32805921848813,2.66441068555575,5.32842148800478,30.2586442950824,6.41763973161794,18.5578173805228,38.2147573100136,0.0400357196745631,0,14.5764513369175,0,46.0958668373565,34.6918200050635,0,0,0,0,0,0,1,1,1,1,1,1,0.978153978444726,0.939275316250444,0.901999997238025,0.868830926424852,0.803283235386557,0.756306380671879,0.721497661067582,0.693789458978637,0.651173967648024,0.612621401486849,0.551862157394776,0.48563129503823,0.427615773307465,0.377841817383888,0.316880688568702,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q19",2008,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0098422801637,59.4699125599583,0,0,34.8544991479257,315.946364959659,186.054776939836,3.15107139601082,0,0,0,0,0,0,3.84109018652741,7.1312245139765,0.647575273782607,0,0,0.102701673870216,9.04886985197945,15.1246599848037,53.0602561035323,62.0332334004636,43.5324614213805,18.0917420395267,43.3218080160206,54.6463773368449,19.6341410848621,57.1462025773626,108.602478142234,26.6723825268368,66.7561332037033,20.6534523582154,0,0,0,0,0.0589892327650078,0.441010767234992,0.25,0.0269283709086756,0.223071629091324,0.25,0,0.539299008850765,0.693247775985274,0.0286676711154907,0.738785544048469,0.237163663115641,0.762836336884359,0.827173358548658,0.172826641451341,1.94743800928488,0.500038320301607,4.343696023177,0.5,0.5,1.505412149056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5742711915752,0.00218014534231159,0,0,47.6764003575391,45.2366243722607,39.8126063907873,21.2241807995938,14.1955217208967,1.87282268488582,45.5003919974847,0,0,0,1,0.944414253872746,0.819362932560923,0.745003169772839,0.69797011159462,0.665852945893381,0.642610053641562,0.625038264791804,0.611299523560163,0.600269045834048,0.560365524792972,0.515266718156402,0.479762855653265,0.451990431816503,0.429913928143749,0.41203525660365,0.384971884392269,0.365536269880361,0.349834760984828,0.324515056723258,0.295885939081341,0.257028587899758,0.220599960996313,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q19",2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9499488097267,98.9320236885902,204.809014964165,59.2903670878015,243.979462449584,413.366227601639,172.850913628411,0,0,0,0,0,0,0,0.950602158086963,5.76231689083534,5.06459283242556,0.0986226002781407,0,0,0,2.23673926000022,2.39198493063927,2.398935388936,1.81692007023197,23.0770376697378,56.9591815839721,61.6253852113029,62.3346476664963,102.538445498824,62.210770422171,78.1237101749757,77.6949637472307,15.3735362527692,0,0,0,0,0,0,0,0.140995745132298,0.359004254867702,0,0.25,0,0,0,0,0.5,1.32623663420725,0.907546766452742,0.5,0.75,0.25,1.55353670114801,9.15831823638752,4.76629874783341,4.40399594740308,3.496577134168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52690527155201,9.99192383613051,10.8780130476082,26.8216720680911,10.5266375482347,0.00375213246461215,3.3045313229304,57.0242182980254,29.1150479436314,59.4461160930071,4.83548279823958,0,0,0,0,0,1,1,1,0.988787327893764,0.925003228697346,0.867406740374041,0.821358549633296,0.784727297064783,0.755203870183317,0.720834413163969,0.627146086324298,0.561563850462559,0.514501023911336,0.47939615236827,0.452317547471116,0.43084475768904,0.399024575940624,0.376629021987247,0.360037907008985,0.335935821427407,0.299169125474972,0.25824130257756,0.220849715734361,0.188380030821795,0.162429720455475,0.141494334262925
