"quad","year","SP_ID","x","y","GenID"
"C1P",15,"1","1.7168284030386","78.8774855319988","1"
"C1P",15,"4","23.9883476149526","70.2795633148141","4"
"C1P",15,"7","4.9969381551733","69.8454286966577","7"
"C1P",15,"9","28.9270562169679","56.9845138352805","9"
"C1P",15,"10","24.860480075074","49.6254557200334","10"
"C1P",15,"11","17.8259903272015","53.1190695390758","11"
"C1P",15,"12","12.9222928300221","44.3038121878591","12"
"C1P",15,"15","5.00350931399118","27.4547072640091","15"
"C1P",15,"17","20.92302333268","4.19746884928106","17"
"C1P",15,"20","61.2413046490078","18.9705397542272","20"
"C1P",15,"21","65.1197277912847","13.7985451031688","21"
"C1P",15,"24","76.7045504377215","7.12074050475859","24"
"C1P",15,"25","98.5104161607398","3.48957835556969","25"
"C1P",15,"27","88.112999600401","8.43618792938238","27"
"C1P",15,"28","93.9069000488423","8.91428239163587","28"
"C1P",15,"29","76.7417233111254","27.1364855244467","29"
"C1P",15,"30","99.115310498672","30.5974310880849","30"
"C1P",15,"31","95.0261263162736","46.2230468123916","31"
"C1P",15,"33","97.5666785193852","56.2368288705704","33"
"C1P",15,"36","95.2653210895979","62.0468320394839","36"
"C1P",15,"37","67.4184067365736","56.0421608320407","37"
"C1P",15,"39","83.1194346063018","65.2907006503894","39"
"C1P",15,"50","88.9840230511308","85.7665936914584","50"
"C1P",15,"53","84.4507404257432","95.4629107117793","53"
"C1P",15,"55","75.9713148214322","97.9886694772962","55"
"C5P",17,"0","13.3534117144241","98.5788948666703","0"
"C5P",17,"1","13.5420334849476","94.4193783384676","1"
"C5P",17,"2","0.90861803260322","91.9560736075493","2"
"C5P",17,"3","1.40350139195523","78.9421863081751","3"
"C5P",17,"4","13.0403031875246","82.1628948979536","4"
"C5P",17,"5","20.4707919387918","79.7872193993672","5"
"C5P",17,"6","30.5057118694548","90.0753726814952","6"
"C5P",17,"7","43.2692108824399","99.374724026209","7"
"C5P",17,"8","50.1309395474363","95.9687926589338","8"
"C5P",17,"9","42.2595642083156","91.4171842379932","9"
"C5P",17,"10","41.7450374422423","82.0129011102822","10"
"C5P",17,"11","35.482737844771","81.8887200489551","11"
"C5P",17,"12","40.38974740525","73.8334348085918","12"
"C5P",17,"13","44.5356641637084","77.2770255715176","13"
