"","X","quad","year","trackID","area","survives","age","distEdgeMin","allEdge","Group"
"1",1,"C1P",16,63,0.25048851966858,1,1,27.1484375,0,"C"
"2",2,"C1P",16,66,0.24743378162384,0,1,44.37255859375,0,"C"
"3",3,"C1P",16,64,0.24743378162384,0,1,45.47119140625,0,"C"
"4",4,"C1P",16,57,5.20648983187538,1,1,18.5976650922504,0,"C"
"5",5,"C1P",16,56,1.79806898602764,0,1,15.6904937884441,0,"C"
"6",6,"C1P",16,59,2.75387854489659,1,1,21.6112150628436,0,"C"
"7",7,"C1P",16,60,4.21799935084365,1,1,18.323403599416,0,"C"
"8",8,"C1P",16,65,0.25048851966858,1,1,21.9482421875,0,"C"
"9",9,"C1P",16,61,0.25048851966858,1,1,17.547607421875,0,"C"
"10",10,"C1P",16,62,0.25048851966858,0,1,25.2685546875,0,"C"
"11",11,"C1P",16,58,0.96044148895321,1,1,23.2304229928391,0,"C"
"12",12,"C1P",16,68,0.25048851966858,1,1,24.3896484375,0,"C"
"13",13,"C1P",16,69,0.25048851966858,1,1,20.867919921875,0,"C"
"14",14,"C1P",16,67,0.25048851966858,0,1,27.728271484375,0,"C"
"15",15,"C1P",17,75,1.44615344386201,0,1,0.637291412843188,1,"C"
"16",16,"C1P",17,106,0.25048851966858,0,1,0.848388671875,1,"C"
"17",17,"C1P",17,61,0.2596527338028,1,2,19.268798828125,0,"C"
"18",18,"C1P",17,88,0.25048851966858,0,1,14.36767578125,0,"C"
"19",19,"C1P",17,84,0.25048851966858,0,1,21.551513671875,0,"C"
"20",20,"C1P",17,105,0.25048851966858,0,1,4.071044921875,1,"C"
"21",21,"C1P",17,87,0.25048851966858,0,1,15.27099609375,0,"C"
"22",22,"C1P",17,59,10.2385800978269,1,2,13.7455854452445,0,"C"
"23",23,"C1P",17,60,4.66843472605772,1,2,18.34716796875,0,"C"
"24",24,"C1P",17,72,2.03125077254734,1,1,11.7244356921502,0,"C"
"25",25,"C1P",17,86,0.24743378162384,0,1,16.552734375,0,"C"
"26",26,"C1P",17,71,1.59495309653683,0,1,31.0730246659779,0,"C"
"27",27,"C1P",17,104,0.2596527338028,0,1,1.092529296875,1,"C"
"28",28,"C1P",17,73,1.93452472742584,0,1,11.5961220565202,0,"C"
"29",29,"C1P",17,99,0.25048851966858,0,1,8.75244140625,0,"C"
"30",30,"C1P",17,74,20.0387891694061,1,1,3.68019615697151,0,"C"
"31",31,"C1P",17,89,0.25048851966858,0,1,29.132080078125,0,"C"
"32",32,"C1P",17,96,0.25048851966858,1,1,11.309814453125,0,"C"
"33",33,"C1P",17,81,0.25048851966858,0,1,27.42919921875,0,"C"
"34",34,"C1P",17,69,0.25048851966858,0,2,21.710205078125,0,"C"
"35",35,"C1P",17,85,0.24743378162384,0,1,1.849365234375,1,"C"
"36",36,"C1P",17,77,0.25048851966858,0,1,17.108154296875,0,"C"
"37",37,"C1P",17,76,0.2596527338028,0,1,3.30810546875,1,"C"
"38",38,"C1P",17,97,0.25048851966858,0,1,10.3515625,0,"C"
"39",39,"C1P",17,98,0.25048851966858,0,1,8.807373046875,0,"C"
"40",40,"C1P",17,82,0.24743378162384,0,1,30.133056640625,0,"C"
"41",41,"C1P",17,101,0.25048851966858,0,1,6.75048828125,0,"C"
"42",42,"C1P",17,68,0.24743378162384,0,2,28.77197265625,0,"C"
"43",43,"C1P",17,63,3.36424775528632,0,2,27.1613383141938,0,"C"
"44",44,"C1P",17,58,0.50097703933716,0,2,19.7509765625,0,"C"
"45",45,"C1P",17,83,0.23826956748962,0,1,20.47119140625,0,"C"
"46",46,"C1P",17,79,0.25048851966858,0,1,19.37255859375,0,"C"
"47",47,"C1P",17,102,0.25048851966858,0,1,1.287841796875,1,"C"
"48",48,"C1P",17,70,1.59701154479821,0,1,17.79270642208,0,"C"
"49",49,"C1P",17,57,2.99645320367141,1,2,20.5779800016119,0,"C"
"50",50,"C1P",17,80,0.24743378162384,0,1,27.1728515625,0,"C"
"51",51,"C1P",17,100,0.25048851966858,0,1,7.84912109375,0,"C"
"52",52,"C1P",17,94,0.24743378162384,0,1,11.712646484375,0,"C"
"53",53,"C1P",17,78,0.25048851966858,0,1,14.569091796875,0,"C"
"54",54,"C1P",17,90,0.25048851966858,0,1,16.827392578125,0,"C"
"55",55,"C1P",17,91,0.25048851966858,0,1,14.990234375,0,"C"
"56",56,"C1P",17,65,2.96352588128003,1,2,16.6131736476555,0,"C"
"57",57,"C1P",17,103,0.2596527338028,0,1,5.21240234375,0,"C"
"58",58,"C1P",17,95,0.24743378162384,0,1,11.712646484375,0,"C"
"59",59,"C1P",17,93,0.24743378162384,0,1,12.152099609375,0,"C"
"60",60,"C1P",17,92,0.25048851966858,0,1,14.111328125,0,"C"
"61",61,"C1P",20,65,0.50097703933716,1,5,11.82861328125,0,"C"
"62",62,"C1P",20,61,7.55233409466434,1,5,17.4145661146787,0,"C"
"63",63,"C1P",20,96,0.25048851966858,1,4,10.430908203125,0,"C"
"64",64,"C1P",20,74,3.51168437034614,1,4,8.4013497626935,0,"C"
"65",65,"C1P",20,107,4.29832442365488,0,3,-2.74785666443123e-08,1,"C"
"66",66,"C1P",20,109,3.25307494399047,1,3,32.8745104590497,0,"C"
"67",67,"C1P",21,126,0.25048851966858,1,1,8.428955078125,0,"C"
"68",68,"C1P",21,117,6.09448276814411,1,1,23.1265442211504,0,"C"
"69",69,"C1P",21,116,1.42273164518366,1,1,7.34052375388043,0,"C"
"70",70,"C1P",21,59,3.40821140780563,1,6,18.75,0,"C"
"71",71,"C1P",21,125,0.25048851966858,0,1,9.967041015625,0,"C"
"72",72,"C1P",21,122,0.25048851966858,0,1,46.25244140625,0,"C"
"73",73,"C1P",21,115,0.93064445241559,1,1,41.4511630849622,0,"C"
"74",74,"C1P",21,127,0.25048851966858,1,1,2.7099609375,1,"C"
"75",75,"C1P",21,120,0.25048851966858,1,1,7.40966796875,0,"C"
"76",76,"C1P",21,124,0.25048851966858,1,1,16.387939453125,0,"C"
"77",77,"C1P",21,123,0.25048851966858,1,1,33.612060546875,0,"C"
"78",78,"C1P",21,114,2.23928433813111,0,1,-1.14217485247536e-07,1,"C"
"79",79,"C1P",21,74,4.64498478593777,1,5,7.44939744282986,0,"C"
"80",80,"C1P",21,118,2.03218055298171,1,1,24.144509268095,0,"C"
"81",81,"C1P",21,61,2.83928841669516,1,6,17.9092414411526,0,"C"
"82",82,"C1P",21,119,0.24743378162384,1,1,20.867919921875,0,"C"
"83",83,"C1P",21,96,3.18826247354872,1,5,8.2275390625,0,"C"
"84",84,"C1P",21,121,0.25048851966858,1,1,23.809814453125,0,"C"
"85",85,"C1P",22,129,3.60891732566273,1,1,16.8040560164715,0,"C"
"86",86,"C1P",22,137,0.25048851966858,0,1,20.428466796875,0,"C"
"87",87,"C1P",22,127,0.25048851966858,0,2,2.9296875,1,"C"
"88",88,"C1P",22,128,3.67519987678134,1,1,5.78358617054994,0,"C"
"89",89,"C1P",22,136,0.24132430553436,1,1,26.507568359375,0,"C"
"90",90,"C1P",22,120,2.91639108257656,1,2,9.43317230177502,0,"C"
"91",91,"C1P",22,121,7.48296348708725,1,2,22.9552199041007,0,"C"
"92",92,"C1P",22,124,0.86623212398109,0,2,17.8515489701309,0,"C"
"93",93,"C1P",22,126,0.25048851966858,1,2,9.8876953125,0,"C"
"94",94,"C1P",22,135,0.25048851966858,1,1,36.749267578125,0,"C"
"95",95,"C1P",22,61,10.7444757591518,1,7,17.2426197801627,0,"C"
"96",96,"C1P",22,59,9.83160658515075,1,7,20.6911790734016,0,"C"
"97",97,"C1P",22,138,0.25048851966858,0,1,2.05078125,1,"C"
"98",98,"C1P",22,123,3.0809515199476,1,2,30.3594435361937,0,"C"
"99",99,"C1P",22,119,0.24743378162384,0,2,17.49267578125,0,"C"
"100",100,"C1P",22,132,0.25048851966858,0,1,32.06787109375,0,"C"
"101",101,"C1P",22,118,6.64703677190056,1,2,24.9506242283076,0,"C"
"102",102,"C1P",22,130,40.6420479062033,0,1,4.63421068279099,0,"C"
"103",103,"C1P",22,134,0.25048851966858,0,1,34.912109375,0,"C"
"104",104,"C1P",22,65,0.25048851966858,1,7,13.76953125,0,"C"
"105",105,"C1P",22,116,7.43725241575496,1,2,6.25549074149038,0,"C"
"106",106,"C1P",22,133,0.25048851966858,1,1,32.8125,0,"C"
"107",107,"C1P",22,115,9.21999808036717,1,2,38.4722354412608,0,"C"
"108",108,"C1P",22,117,14.5865221032884,1,2,22.9552199041007,0,"C"
"109",109,"C1P",22,131,0.7793804620007,1,1,10.7177662366932,0,"C"
"110",110,"C1P",22,96,25.2167193155044,1,6,6.29019732689862,0,"C"
"111",111,"C1P",22,109,2.88439191204147,1,5,30.1219061655624,0,"C"
"112",112,"C1P",22,74,0.25048851966858,0,6,9.490966796875,0,"C"
"113",113,"C1P",23,126,1.07125295723674,1,3,10.4376661046826,0,"C"
"114",114,"C1P",23,145,1.95132062613989,0,1,23.5259594888429,0,"C"
"115",115,"C1P",23,123,11.1434628286538,1,3,27.4991906621939,0,"C"
"116",116,"C1P",23,117,8.0298491822609,1,3,23.1766671365262,0,"C"
"117",117,"C1P",23,96,12.9841386596582,1,7,3.81561281431885,0,"C"
"118",118,"C1P",23,65,1.75152832996497,0,8,10.7628517954804,0,"C"
"119",119,"C1P",23,61,6.88879713277621,1,8,19.7581045894519,0,"C"
"120",120,"C1P",23,128,1.63874397698377,1,2,7.32140573274674,0,"C"
"121",121,"C1P",23,144,1.85724279378146,1,1,7.16559298110575,0,"C"
"122",122,"C1P",23,147,0.25048851966858,0,1,31.8115234375,0,"C"
"123",123,"C1P",23,146,1.81779293691104,0,1,29.5247599929375,0,"C"
"124",124,"C1P",23,120,0.80419775209262,1,3,13.4383534742265,0,"C"
"125",125,"C1P",23,59,20.183869703693,1,8,17.6050642482531,0,"C"
"126",126,"C1P",23,115,15.4497173615018,1,3,39.8579829206154,0,"C"
"127",127,"C1P",23,109,0.98021195832864,1,6,29.0196557788324,0,"C"
"128",128,"C1P",23,142,0.59176943056239,0,1,16.9039057535528,0,"C"
"129",129,"C1P",23,118,1.52342555514675,0,3,27.8887232086858,0,"C"
"130",130,"C1P",23,148,0.25048851966858,0,1,6.1279296875,0,"C"
"131",131,"C1P",23,131,1.62964079045426,0,2,16.3208944962378,0,"C"
"132",132,"C1P",23,133,2.24568483627075,0,2,30.4312956514503,0,"C"
"133",133,"C1P",23,121,17.2250220136103,1,3,21.3069105574236,0,"C"
"134",134,"C1P",23,116,13.95057067645,1,3,5.88142278416406,0,"C"
"135",135,"C1P",23,143,1.02269809404666,0,1,13.2423000834839,0,"C"
"136",136,"C1P",23,139,2.35093570852414,1,1,-1.99242861098625e-07,1,"C"
"137",137,"C1P",23,141,3.09844017257141,1,1,10.2818529081153,0,"C"
"138",138,"C1P",23,140,1.90276458441944,0,1,5.61678612328141,0,"C"
"139",139,"C1P",24,129,3.16959540155463,1,3,14.6871027007266,0,"C"
"140",140,"C1P",24,141,4.65098876486688,0,2,9.03060663355458,0,"C"
"141",141,"C1P",24,115,15.5407652317295,1,4,41.2148854029878,0,"C"
"142",142,"C1P",24,128,3.60650873313113,1,3,6.08776786214759,0,"C"
"143",143,"C1P",24,139,5.11468143049214,1,2,5.10576660716843,0,"C"
"144",144,"C1P",24,123,14.6649010912384,1,4,26.8929540708531,0,"C"
"145",145,"C1P",24,59,14.3627961096177,1,9,18.4066279182562,0,"C"
"146",146,"C1P",24,116,19.2854446240682,1,4,5.92468725781559,0,"C"
"147",147,"C1P",24,144,7.77038319441372,1,2,7.59340608604296,0,"C"
"148",148,"C1P",24,120,4.00687526730813,0,4,12.7684984989707,0,"C"
"149",149,"C1P",24,121,12.7468964473671,1,4,16.2588422408583,0,"C"
"150",150,"C1P",24,136,1.57843188665532,1,3,21.5309139418817,0,"C"
"151",151,"C1P",24,117,4.90625447473303,1,4,22.0076444309048,0,"C"
"152",152,"C1P",24,96,4.03741519199152,0,8,8.41466354176389,0,"C"
"153",153,"C1P",27,136,24.3232672840029,1,6,15.2211943451856,0,"C"
"154",154,"C1P",27,121,71.7626483725618,1,7,12.117272437548,0,"C"
"155",155,"C1P",27,116,1.24938786029816,1,7,2.191162109375,0,"C"
"156",156,"C1P",27,115,59.6617841446145,1,7,34.490966796875,0,"C"
"157",157,"C1P",27,139,16.0179460035827,1,5,-1.7004362362627e-07,0,"C"
"158",158,"C1P",27,135,0.50097703933716,1,6,32.7880859375,0,"C"
"159",159,"C1P",27,129,28.1925253648861,1,6,12.0753401441335,0,"C"
"160",160,"C1P",27,128,13.6332955424343,1,6,4.13652577076552,0,"C"
"161",161,"C1P",27,123,23.0429727849195,1,7,22.3978195055925,0,"C"
"162",162,"C1P",27,149,20.8385086079715,1,3,-1.7004362362627e-07,0,"C"
"163",163,"C1P",27,117,26.495823122629,1,7,14.1122028072544,0,"C"
"164",164,"C1P",27,59,72.3927525931523,1,12,10.888671875,0,"C"
"165",165,"C1P",27,109,9.24908171529041,1,10,27.77099609375,0,"C"
