"quad","year","totCover"
"C1P",15,485.047856559286
"C1P",16,225.743298729518
"A1P",17,0.250488519668579
"C1P",17,357.049579470701
"C5P",17,1312.19973007732
"D1P",17,28.2912664028344
"D5P",17,1263.13796195751
"C1P",18,107.933408766718
"D1P",18,14.9798445406726
"K1P",18,52.1054416886796
"K2P",18,690.425305887767
"K3P",18,2.70650291289487
"K1P",19,33.5200656723317
"C1P",20,166.277231130374
"C5P",20,1739.91967323146
"D1P",20,23.7203959611887
"D5P",20,2062.94677211361
"K1P",20,122.618559090678
"K2P",20,958.752268752748
"K3P",20,99.9790061564457
"C1P",21,121.285019135971
"C5P",21,486.519951917651
"D1P",21,24.9999565604031
"D5P",21,612.756763935409
"K1P",21,74.1371060823067
"K2P",21,811.208042845966
"C1P",22,298.690616374329
"C5P",22,1049.57546600055
"D1P",22,8.16452237044126
"D5P",22,1023.22880757855
"FH1",22,5.58831735557273
"FH10",22,263.539797423687
"FH11",22,34.9614655366829
"FH2",22,15.3944278776438
"FH6",22,122.606596224599
"FH8",22,435.23039442921
"K1P",22,115.926500696767
"K2P",22,1057.27521448538
"C1P",23,228.8090445587
"C5P",23,158.587367274564
"D1P",23,25.2225275118814
"D5P",23,537.146849158228
"FH11",23,34.0458456037895
"FH14",23,269.640984896029
"FH6",23,126.301811985408
"C1P",24,188.730058502893
"C5P",24,185.657244042261
"D1P",24,27.1136695949057
"D5P",24,561.195093038698
"FH10",24,315.896606912183
"FH11",24,22.1965161747601
"FH14",24,427.132987240625
"FH6",24,106.620163896083
"FH8",24,539.029782763812
"K1P",24,76.19136005169
"K2P",24,289.005716895001
"K8P",24,4.8799244500928
"C1P",25,195.657757279962
"C5P",25,26.0583617860541
"D1P",25,19.7657352224806
"D5P",25,233.899096350636
"FH10",25,139.232521668697
"FH11",25,23.6452083005731
"FH14",25,279.290000827891
"FH6",25,0.24743378162384
"FH8",25,277.948858117194
"K1P",25,3.88475139871738
"NA25",25,91.3387130259369
"NB24",25,19.7899114387107
"NB25",25,54.3368415040034
"E1P",26,81.5708216312143
"NA24",26,554.96255973142
"NA25",26,187.156388928037
"NB24",26,114.68178701885
"NB25",26,180.226112595237
"C1P",27,589.377033663724
"C5P",27,44.7948657427776
"D1P",27,76.4318544313329
"D5P",27,1034.98803017365
"E1P",27,0.250488519668579
"FH10",27,386.989289102329
"FH11",27,117.95707942718
"FH14",27,926.9447972315
"FH6",27,56.4855190830882
"FH8",27,1118.51587694592
"K1P",27,24.9190356361172
"K2P",27,5.09868950330353
"NA24",27,787.83963292218
"NA25",27,269.439753156219
"NA26",27,227.293050858625
"NA27",27,266.94346056956
"NB24",27,188.301554598805
"NB25",27,368.47668013821
"C1P",28,793.243686536579
"C5P",28,34.4824175513855
"FH10",28,211.141889627585
"FH11",28,81.354527997272
"FH14",28,464.746402611846
"FH6",28,90.2207033443735
"FH8",28,411.002570248055
"NA24",28,476.34255139018
"NA25",28,161.745986675294
"NA26",28,28.2996205231108
"NA27",28,97.3181665471655
"NA28",28,95.740725452573
"NB24",28,111.723249338451
"NB25",28,106.604151099209
"C1P",29,859.299417573689
"C5P",29,72.8157239460191
"D1P",29,22.7617217918058
"D5P",29,130.164226355167
"FH10",29,367.066219804048
"FH11",29,121.495466769
"FH14",29,320.807295093565
"FH6",29,89.3077799937692
"FH8",29,686.122255384916
"NA24",29,296.340834833511
"NA25",29,72.193141079569
"NA26",29,26.5361364084101
"NA27",29,98.9620587457583
"NA28",29,128.55088062157
"NA29",29,206.01635661508
"NB24",29,24.6263444067133
"NB25",29,47.4847057254663
"C1P",30,806.884189705804
"C5P",30,127.060031071107
"D1P",30,18.5356545438333
"D5P",30,329.653138755485
"FH10",30,362.714130157078
"FH11",30,179.749892742772
"FH14",30,517.158068013922
"FH6",30,178.391130443646
"FH8",30,1011.90094392317
"NA24",30,408.521555469245
"NA25",30,93.9223136109339
"NA26",30,142.069115773979
"NA27",30,210.693887545371
"NA28",30,285.966655422282
"NA29",30,359.52826709315
"NB24",30,5.09970031155213
"NB25",30,123.864633386951
"C1P",31,436.210070481903
"C5P",31,543.554531551852
"D1P",31,29.2797051311142
"D5P",31,1013.25518335132
"FH10",31,907.114180423135
"FH11",31,347.883931809723
"FH14",31,843.593259086044
"FH6",31,353.987649371595
"FH8",31,1761.3106983619
"NA24",31,836.2576826661
"NA25",31,157.440731828163
"NA26",31,217.824854180524
"NA27",31,252.41926396459
"NA28",31,539.64694042675
"NA29",31,570.632552778269
"NB25",31,216.851234444426
"C1P",32,216.077826276424
"C5P",32,323.118698213668
"D1P",32,25.3638103706343
"D5P",32,1019.66594022496
"FH10",32,843.302565776935
"FH11",32,314.504663121807
