"","quad","year","SP_ID","Species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge"
"190","C1P",17,112,"Hilaria belangeri",0.25048851966858,15.521240234375,65.777587890625,1,0,0,87,15.27099609375,0
"193","C1P",17,115,"Hilaria belangeri",0.25048851966858,14.617919921875,68.218994140625,1,0,0,88,14.36767578125,0
"196","C1P",17,118,"Hilaria belangeri",0.25048851966858,70.61767578125,70.01953125,1,0,0,89,29.132080078125,0
"197","C1P",17,119,"Hilaria belangeri",0.24743378162384,67.1600341796875,70.977783203125,2,0,0,68,28.77197265625,0
"199","C1P",17,121,"Hilaria belangeri",0.25048851966858,78.057861328125,71.942138671875,2,0,0,60,21.69189453125,0
"200","C1P",17,123,"Hilaria belangeri",0.25048851966858,33.978271484375,78.03955078125,2,0,0,69,21.710205078125,0
"201","C1P",17,124,"Hilaria belangeri",0.25048851966858,76.898193359375,80.419921875,2,0,0,59,19.329833984375,0
"202","C1P",17,125,"Hilaria belangeri",0.25048851966858,81.402587890625,81.23779296875,2,0,0,60,18.34716796875,0
"203","C1P",17,126,"Hilaria belangeri",0.25048851966858,65.10009765625,82.92236328125,1,0,0,90,16.827392578125,0
"204","C1P",17,127,"Hilaria belangeri",0.25048851966858,76.397705078125,84.759521484375,1,0,0,91,14.990234375,0
"205","C1P",17,128,"Hilaria belangeri",0.25048851966858,16.278076171875,85.638427734375,1,0,0,92,14.111328125,0
"206","C1P",17,129,"Hilaria belangeri",0.24743378162384,21.2799072265625,87.59765625,1,0,0,93,12.152099609375,0
"207","C1P",17,130,"Hilaria belangeri",0.24743378162384,69.219970703125,88.0401611328125,1,0,0,94,11.712646484375,0
"208","C1P",17,131,"Hilaria belangeri",0.24743378162384,75.238037109375,88.0401611328125,1,0,0,95,11.712646484375,0
"209","C1P",17,132,"Hilaria belangeri",0.25048851966858,65.9423828125,88.43994140625,1,1,0,96,11.309814453125,0
"211","C1P",17,134,"Hilaria belangeri",0.25048851966858,25.6591796875,89.398193359375,1,0,0,97,10.3515625,0
"212","C1P",17,135,"Hilaria belangeri",0.25048851966858,21.539306640625,90.9423828125,1,0,0,98,8.807373046875,0
"213","C1P",17,136,"Hilaria belangeri",0.25048851966858,39.501953125,90.997314453125,1,0,0,99,8.75244140625,0
"214","C1P",17,137,"Hilaria belangeri",0.25048851966858,67.041015625,91.900634765625,1,0,0,100,7.84912109375,0
"215","C1P",17,138,"Hilaria belangeri",0.25048851966858,22.381591796875,92.999267578125,1,0,0,101,6.75048828125,0
"216","C1P",17,139,"Hilaria belangeri",0.25048851966858,98.4619140625,93.121337890625,1,0,0,102,1.287841796875,1
"218","C1P",17,141,"Hilaria belangeri",0.2596527338028,31.04248046875,94.5281982421875,1,0,0,103,5.21240234375,0
"220","C1P",17,143,"Hilaria belangeri",0.2596527338028,98.6480712890625,95.17822265625,1,0,0,104,1.092529296875,1
"222","C1P",17,145,"Hilaria belangeri",0.25048851966858,60.357666015625,95.6787109375,1,0,0,105,4.071044921875,1
"223","C1P",17,146,"Hilaria belangeri",0.25048851966858,62.65869140625,98.9013671875,1,0,0,106,0.848388671875,1
"224","C1P",18,0,"Hilaria belangeri",1.01691208616366,1.21994404700297,4.31540229170412,1,1,0,107,0.723313570878409,1
"225","C1P",18,1,"Hilaria belangeri",20.913568304627,9.78306984814859,6.80709881161975,2,0,0,74,4.81548764808435,0
"226","C1P",18,2,"Hilaria belangeri",20.8386678958114,9.78680424561229,6.81317571500376,2,1,0,74,4.81548764808435,0
"237","C1P",18,14,"Hilaria belangeri",1.27082221276906,74.824470399926,83.3649782302568,3,1,0,59,15.9698378121242,0
"238","C1P",18,15,"Hilaria belangeri",1.80682491587314,77.1366843300011,84.9239329836195,3,1,0,59,14.3342201484641,0
"243","C1P",18,20,"Hilaria belangeri",0.74436038533669,24.2886026062854,76.6855475468941,3,0,0,57,22.7379128055748,0
"246","C1P",18,23,"Hilaria belangeri",0.60757698081876,11.718935190222,34.2979533701113,2,0,0,72,11.2815103115027,0
"247","C1P",18,29,"Hilaria belangeri",1.25809728108844,79.8732353379915,47.2338657325231,3,1,0,65,19.4867257195529,0
"250","C1P",18,33,"Hilaria belangeri",0.25048851966858,69.64111328125,39.22119140625,1,0,0,108,30.108642578125,0
"251","C1P",18,34,"Hilaria belangeri",0.25048851966858,62.921142578125,41.4794921875,1,1,0,109,36.82861328125,0
"252","C1P",18,35,"Hilaria belangeri",0.25048851966858,86.9384765625,49.15771484375,3,1,0,65,12.811279296875,0
"263","C1P",18,46,"Hilaria belangeri",0.25048851966858,80.859375,80.279541015625,3,0,0,60,18.890380859375,0
"285","C1P",20,15,"Hilaria belangeri",3.00258642432189,66.3203879436536,41.9408414128664,3,1,1,109,32.8745104590497,0
"287","C1P",20,17,"Hilaria belangeri",0.87384787817999,0.32826987551258,6.07269749209947,3,0,1,107,8.75734235128434e-08,1
"288","C1P",20,18,"Hilaria belangeri",3.51168437034614,9.34968427000672,12.2696937712604,4,1,1,74,8.4013497626935,0
"289","C1P",20,19,"Hilaria belangeri",7.55233409466434,18.8033261090613,21.2400536927763,5,1,2,61,17.4145661146787,0
"291","C1P",20,21,"Hilaria belangeri",3.42447654547489,0.69569465580692,1.11557897088583,3,0,1,107,-2.74785666443123e-08,1
"294","C1P",20,31,"Hilaria belangeri",0.25048851966858,66.63818359375,45.5810546875,3,0,1,109,33.111572265625,0
"295","C1P",20,32,"Hilaria belangeri",0.25048851966858,73.980712890625,46.4599609375,5,0,1,65,25.76904296875,0
"296","C1P",20,34,"Hilaria belangeri",0.25048851966858,87.921142578125,49.15771484375,5,1,1,65,11.82861328125,0
"298","C1P",20,36,"Hilaria belangeri",0.25048851966858,60.498046875,89.31884765625,4,1,2,96,10.430908203125,0
"301","C1P",21,3,"Hilaria belangeri",4.64498478593777,11.3157291367803,8.58448518888997,5,1,0,74,7.44939744282986,0
"302","C1P",21,4,"Hilaria belangeri",2.83928841669516,20.0385691733803,18.7838691554606,6,1,0,61,17.9092414411526,0
"304","C1P",21,6,"Hilaria belangeri",2.23928433813111,99.5108762571859,16.3566348960158,1,0,0,114,-1.14217485247536e-07,1
"305","C1P",21,7,"Hilaria belangeri",0.93064445241559,41.9963311567368,42.6420759463865,1,1,0,115,41.4511630849622,0
"307","C1P",21,9,"Hilaria belangeri",1.42273164518366,91.9473446165341,42.768174789275,1,1,0,116,7.34052375388043,0
"315","C1P",21,17,"Hilaria belangeri",6.09448276814411,75.4241920797745,72.4144397674499,1,1,0,117,23.1265442211504,0
"316","C1P",21,18,"Hilaria belangeri",2.03218055298171,67.4129083051925,74.7404880253237,1,1,0,118,24.144509268095,0
"317","C1P",21,19,"Hilaria belangeri",2.90723436846847,70.8791344452418,78.3731656908421,6,1,2,59,20.165918067391,0
"321","C1P",21,23,"Hilaria belangeri",2.43985165258772,61.8240716449635,89.4451921443498,5,1,0,96,9.70607406906826,0
"325","C1P",21,31,"Hilaria belangeri",0.24743378162384,77.7801513671875,21.1181640625,1,1,0,119,20.867919921875,0
"326","C1P",21,32,"Hilaria belangeri",0.25048851966858,92.340087890625,24.078369140625,1,1,0,120,7.40966796875,0
"327","C1P",21,33,"Hilaria belangeri",0.25048851966858,75.93994140625,33.380126953125,1,1,0,121,23.809814453125,0
"329","C1P",21,35,"Hilaria belangeri",0.25048851966858,48.358154296875,53.497314453125,1,0,0,122,46.25244140625,0
"336","C1P",21,42,"Hilaria belangeri",0.25048851966858,55.682373046875,66.1376953125,1,1,0,123,33.612060546875,0
"342","C1P",21,48,"Hilaria belangeri",0.25048851966858,76.300048828125,79.19921875,6,0,2,59,20.550537109375,0
"344","C1P",21,50,"Hilaria belangeri",0.25048851966858,75.860595703125,80.999755859375,6,0,2,59,18.75,0
"347","C1P",21,53,"Hilaria belangeri",0.25048851966858,64.239501953125,83.36181640625,1,1,0,124,16.387939453125,0
"349","C1P",21,55,"Hilaria belangeri",0.24743378162384,59.7198486328125,88.87939453125,5,0,0,96,10.870361328125,0
"350","C1P",21,56,"Hilaria belangeri",0.25048851966858,20.86181640625,89.78271484375,1,0,0,125,9.967041015625,0
"351","C1P",21,57,"Hilaria belangeri",0.25048851966858,63.56201171875,91.058349609375,5,0,0,96,8.69140625,0
"352","C1P",21,58,"Hilaria belangeri",0.25048851966858,14.0625,91.32080078125,1,1,0,126,8.428955078125,0
"354","C1P",21,60,"Hilaria belangeri",0.25048851966858,62.017822265625,91.522216796875,5,0,0,96,8.2275390625,0
"357","C1P",21,63,"Hilaria belangeri",0.25048851966858,5.2001953125,97.039794921875,1,1,0,127,2.7099609375,1
"358","C1P",22,0,"Hilaria belangeri",3.67519987678134,7.13862185744758,90.8934378344352,1,1,0,128,5.78358617054994,0
"360","C1P",22,2,"Hilaria belangeri",10.4084968847042,58.3570752074248,87.9111726338087,6,1,0,96,9.40026877375099,0
"361","C1P",22,3,"Hilaria belangeri",14.8082224308002,62.9226015416426,90.4122233103064,6,1,0,96,6.29019732689862,0
"366","C1P",22,8,"Hilaria belangeri",6.39960299027672,64.5432676963898,73.4942761050272,2,1,0,118,24.9506242283076,0
"367","C1P",22,9,"Hilaria belangeri",9.58111806548217,69.8629495575153,77.166389073257,7,1,0,59,20.6911790734016,0
"368","C1P",22,10,"Hilaria belangeri",14.5865221032884,75.0810813421024,71.0284913009532,2,1,0,117,22.9552199041007,0
"375","C1P",22,17,"Hilaria belangeri",3.0809515199476,56.1142939012245,68.7578450596268,2,1,0,123,30.3594435361937,0
"382","C1P",22,24,"Hilaria belangeri",7.43725241575496,91.995248034001,39.3254321593765,2,1,0,116,6.25549074149038,0
"386","C1P",22,28,"Hilaria belangeri",2.91639108257656,89.4592066725324,26.7517674055091,2,1,0,120,9.43317230177502,0
"387","C1P",22,29,"Hilaria belangeri",7.48296348708725,75.455739460894,34.0582272495897,2,1,0,121,22.9552199041007,0
"388","C1P",22,30,"Hilaria belangeri",2.88439191204147,68.8896915901385,44.0554199343481,5,1,1,109,30.1219061655624,0
"389","C1P",22,31,"Hilaria belangeri",1.49933604169113,47.0490902892897,39.3599637444843,2,0,0,115,38.4722354412608,0
"390","C1P",22,32,"Hilaria belangeri",7.72066203867604,41.3034272541935,43.552610619319,2,1,0,115,39.5210968426371,0
"392","C1P",22,34,"Hilaria belangeri",6.92071365403524,19.4394104481438,19.037439579693,7,1,0,61,17.2426197801627,0
"393","C1P",22,35,"Hilaria belangeri",3.82376210511655,23.2669287961689,27.6559440180865,7,0,1,61,22.5509263364452,0
"394","C1P",22,36,"Hilaria belangeri",3.60891732566273,17.7350270975101,34.3369637381406,1,1,0,129,16.8040560164715,0
"396","C1P",22,39,"Hilaria belangeri",40.6420479062033,8.20872803213088,70.1334223886286,1,0,0,130,4.63421068279099,0
"397","C1P",22,41,"Hilaria belangeri",0.86623212398109,62.9289860983596,81.6170238988507,2,0,0,124,17.8515489701309,0
"399","C1P",22,47,"Hilaria belangeri",0.7793804620007,88.7550319560909,35.1514027845004,1,1,0,131,10.7177662366932,0
"400","C1P",22,48,"Hilaria belangeri",0.25048851966858,11.138916015625,9.7412109375,6,0,0,74,9.490966796875,0
"402","C1P",22,51,"Hilaria belangeri",0.24743378162384,82.2601318359375,21.83837890625,2,0,0,119,17.49267578125,0
"403","C1P",22,52,"Hilaria belangeri",0.25048851966858,47.039794921875,32.318115234375,1,0,0,132,32.06787109375,0
"404","C1P",22,53,"Hilaria belangeri",0.25048851966858,59.539794921875,33.062744140625,1,1,0,133,32.8125,0
"405","C1P",22,54,"Hilaria belangeri",0.25048851966858,59.68017578125,35.162353515625,1,0,0,134,34.912109375,0
"406","C1P",22,55,"Hilaria belangeri",0.25048851966858,55.13916015625,36.99951171875,1,1,0,135,36.749267578125,0
"407","C1P",22,56,"Hilaria belangeri",0.24132430553436,26.7486572265625,42.2607421875,1,1,0,136,26.507568359375,0
"408","C1P",22,57,"Hilaria belangeri",0.25048851966858,85.980224609375,46.380615234375,7,1,1,65,13.76953125,0
"414","C1P",22,63,"Hilaria belangeri",0.24743378162384,67.32177734375,70.1202392578125,2,0,0,118,29.632568359375,0
"415","C1P",22,64,"Hilaria belangeri",0.25048851966858,70.01953125,74.298095703125,7,0,0,59,25.45166015625,0
"416","C1P",22,65,"Hilaria belangeri",0.25048851966858,58.660888671875,79.3212890625,1,0,0,137,20.428466796875,0
"419","C1P",22,68,"Hilaria belangeri",0.25048851966858,14.44091796875,89.862060546875,2,1,0,126,9.8876953125,0
"420","C1P",22,70,"Hilaria belangeri",0.25048851966858,6.121826171875,96.820068359375,2,0,0,127,2.9296875,1
"421","C1P",22,71,"Hilaria belangeri",0.25048851966858,11.541748046875,97.698974609375,1,0,0,138,2.05078125,1
"422","C1P",23,0,"Hilaria belangeri",2.35093570852414,0.63887399364299,83.1782403511692,1,1,0,139,-1.99242861098625e-07,1
"423","C1P",23,1,"Hilaria belangeri",1.90276458441944,6.767905620284,83.0410086405241,1,0,0,140,5.61678612328141,0
"424","C1P",23,2,"Hilaria belangeri",1.07125295723674,15.9374491065066,89.0355269084062,3,1,0,126,10.4376661046826,0
"425","C1P",23,3,"Hilaria belangeri",1.63874397698377,9.62185413527531,92.037885539344,2,1,0,128,7.32140573274674,0
"426","C1P",23,4,"Hilaria belangeri",3.09844017257141,29.2755656175504,88.6982660609232,1,1,0,141,10.2818529081153,0
"427","C1P",23,5,"Hilaria belangeri",0.59176943056239,47.2271172433981,82.7033653587644,1,0,0,142,16.9039057535528,0
"428","C1P",23,6,"Hilaria belangeri",1.02269809404666,46.0021781223014,86.1926271178427,1,0,0,143,13.2423000834839,0
"429","C1P",23,7,"Hilaria belangeri",1.85724279378146,48.417161493621,91.9382277069364,1,1,0,144,7.16559298110575,0
"430","C1P",23,8,"Hilaria belangeri",1.65088285309633,62.7244032542211,87.2328244964268,7,0,0,96,11.9178896923669,0
"431","C1P",23,9,"Hilaria belangeri",5.81147238042299,59.6984522395962,91.1821383069327,7,1,0,96,6.93187318625476,0
"432","C1P",23,10,"Hilaria belangeri",2.40652650457729,64.0862901843418,95.2900177477582,7,0,0,96,3.81561281431885,0
"433","C1P",23,11,"Hilaria belangeri",2.86476840189306,66.1679124904491,90.3198868214035,7,1,0,96,8.80162932043103,0
"436","C1P",23,14,"Hilaria belangeri",1.60839742796237,67.7968593981527,79.5650182328956,8,0,0,59,19.8643533738477,0
"437","C1P",23,15,"Hilaria belangeri",3.63861943165093,69.319812179331,81.1317107772931,8,0,0,59,17.6050642482531,0
"438","C1P",23,16,"Hilaria belangeri",2.47935957060634,73.8180046770379,81.5135842732806,8,1,0,59,17.6050642482531,0
"459","C1P",23,37,"Hilaria belangeri",8.0298491822609,75.3019674084461,72.8074889487272,3,1,0,117,23.1766671365262,0
"460","C1P",23,38,"Hilaria belangeri",5.35626750720209,67.9391808632462,76.9777924870343,8,1,0,59,21.2666703632484,0
"461","C1P",23,39,"Hilaria belangeri",7.10122576627132,64.6766431993127,74.7367702620891,8,1,0,59,24.1492109403333,0
"462","C1P",23,40,"Hilaria belangeri",1.52342555514675,64.1306767552519,71.4980602959648,3,0,0,118,27.8887232086858,0
"463","C1P",23,41,"Hilaria belangeri",6.93431575178136,55.3467766653402,70.9107209534867,3,1,0,123,27.8887232086858,0
"464","C1P",23,42,"Hilaria belangeri",4.20914707687242,50.3596857252022,71.1641535619721,3,1,0,123,27.4991906621939,0
"465","C1P",23,43,"Hilaria belangeri",1.95132062613989,50.6183953145997,75.6007528181396,1,0,0,145,23.5259594888429,0
"466","C1P",23,44,"Hilaria belangeri",1.81779293691104,46.4241881079303,69.6442807250881,1,0,0,146,29.5247599929375,0
"471","C1P",23,49,"Hilaria belangeri",1.75152832996497,88.4450282647659,46.0529493120459,8,0,0,65,10.7628517954804,0
"472","C1P",23,50,"Hilaria belangeri",7.82652138690192,91.5907793353685,45.5578754522081,3,1,0,116,5.88142278416406,0
"473","C1P",23,51,"Hilaria belangeri",0.63425468238275,92.7244610629511,42.8978276652672,3,0,0,116,6.73839403050538,0
"474","C1P",23,52,"Hilaria belangeri",2.86780291294506,92.3588793285075,41.0822282718767,3,1,0,116,6.42676897214969,0
"475","C1P",23,53,"Hilaria belangeri",2.62199169422026,92.3223694282776,36.6924903599315,3,0,0,116,6.73839403050538,0
"476","C1P",23,54,"Hilaria belangeri",1.62964079045426,82.9722404542045,34.3167074147222,2,0,0,131,16.3208944962378,0
"477","C1P",23,55,"Hilaria belangeri",13.2829335908158,76.4211928666712,36.170426329788,3,1,0,121,21.3069105574236,0
"478","C1P",23,56,"Hilaria belangeri",0.80419775209262,86.1006752721394,26.4465984067146,3,1,0,120,13.4383534742265,0
"479","C1P",23,57,"Hilaria belangeri",0.98021195832864,70.3417365799569,50.1806353678287,6,1,0,109,29.0196557788324,0
"483","C1P",23,61,"Hilaria belangeri",2.24568483627075,65.3133487765076,31.4885785561478,2,0,0,133,30.4312956514503,0
"485","C1P",23,63,"Hilaria belangeri",3.94208842279453,69.5260701427696,30.7769667935171,3,1,0,121,29.2626984569007,0
"487","C1P",23,65,"Hilaria belangeri",10.9249608055607,47.9171046970568,42.3769095967347,3,1,0,115,39.8579829206154,0
"488","C1P",23,66,"Hilaria belangeri",2.73427609028292,44.181803690868,45.2441386096725,3,0,0,115,43.5572545498664,0
"489","C1P",23,67,"Hilaria belangeri",1.79048046565815,42.698302669892,47.5124512459632,3,0,0,115,41.8433116122574,0
"490","C1P",23,68,"Hilaria belangeri",6.88879713277621,21.537627172646,21.8253151183015,8,1,0,61,19.7581045894519,0
"491","C1P",23,79,"Hilaria belangeri",0.25048851966858,32.061767578125,46.722412109375,1,0,0,147,31.8115234375,0
"492","C1P",23,80,"Hilaria belangeri",0.25048851966858,57.977294921875,88.9404296875,7,0,0,96,10.809326171875,0
"493","C1P",23,81,"Hilaria belangeri",0.25048851966858,51.66015625,93.621826171875,1,0,0,148,6.1279296875,0
"494","C1P",24,0,"Hilaria belangeri",3.60650873313113,9.21286801088699,92.7897138499816,3,1,0,128,6.08776786214759,0
"495","C1P",24,1,"Hilaria belangeri",5.11468143049214,6.51927663802096,82.1919546965795,2,1,0,139,5.10576660716843,0
"496","C1P",24,2,"Hilaria belangeri",4.65098876486688,29.781738045662,89.7679358414921,2,0,0,141,9.03060663355458,0
"497","C1P",24,3,"Hilaria belangeri",3.23648753141154,45.2366805849622,87.2406222563058,2,1,0,144,11.6996929197213,0
"498","C1P",24,4,"Hilaria belangeri",4.53389566300218,49.443164622695,91.1583052761312,2,0,0,144,7.59340608604296,0
"499","C1P",24,5,"Hilaria belangeri",2.10067378280598,61.7081550021458,90.8064237186103,8,0,0,96,8.41466354176389,0
"500","C1P",24,6,"Hilaria belangeri",1.93674140918554,64.377171800251,86.7269479030923,8,0,0,96,12.7947024157562,0
"507","C1P",24,13,"Hilaria belangeri",1.73065530635366,76.3290041720743,80.4090560629308,9,1,0,59,18.885695212353,0
"508","C1P",24,14,"Hilaria belangeri",4.90625447473303,76.3418380712274,70.6196988655754,4,1,0,117,22.0076444309048,0
"509","C1P",24,15,"Hilaria belangeri",2.82431534097226,66.0991436687779,74.1349416912607,9,0,0,59,25.0451252404073,0
"510","C1P",24,16,"Hilaria belangeri",9.80782546229179,69.7951928834724,79.0228738721405,9,1,0,59,18.4066279182562,0
"515","C1P",24,21,"Hilaria belangeri",5.71186355189323,91.8130858419425,50.9504667385564,4,1,0,116,6.81438238992028,0
"524","C1P",24,30,"Hilaria belangeri",5.25987918551709,57.0758488180708,71.5425679476916,4,0,0,123,27.0982684347833,0
"525","C1P",24,31,"Hilaria belangeri",6.01631016291443,51.5615698920416,71.9541032107008,4,1,0,123,26.8929540708531,0
"526","C1P",24,32,"Hilaria belangeri",3.38871174280687,46.2678461663939,70.6668591725334,4,0,0,123,28.1932779308183,0
"527","C1P",24,33,"Hilaria belangeri",1.57843188665532,22.3917375821877,46.3653782146083,3,1,1,136,21.5309139418817,0
"531","C1P",24,37,"Hilaria belangeri",2.12174983287655,50.5147563618856,47.195868174207,4,0,0,115,46.2108678136971,0
"532","C1P",24,38,"Hilaria belangeri",0.714275862714174,49.2786416168177,41.5359836531872,4,1,0,115,41.2148854029878,0
"533","C1P",24,39,"Hilaria belangeri",3.28566712321997,47.8936679614039,43.2063712363459,4,1,0,115,41.8992666160886,0
"534","C1P",24,40,"Hilaria belangeri",9.41907241291877,43.6552153680057,46.5924559735497,4,1,0,115,41.6517189374864,0
"536","C1P",24,42,"Hilaria belangeri",2.91910688188605,16.0561334732557,33.6649601863235,3,0,1,129,14.6871027007266,0
"538","C1P",24,44,"Hilaria belangeri",3.48941324094773,65.1333250739761,31.8289430025315,4,1,0,121,30.4701016920847,0
"539","C1P",24,45,"Hilaria belangeri",2.59481195451847,67.5605677270864,35.8598298812468,4,0,0,121,31.4521033919901,0
"542","C1P",24,48,"Hilaria belangeri",3.75638674763955,85.9915373351064,26.5158666476789,4,0,0,120,12.7684984989707,0
"543","C1P",24,50,"Hilaria belangeri",4.52921034883279,76.9143083369654,36.4894944562052,4,1,0,121,21.9392058646684,0
"544","C1P",24,51,"Hilaria belangeri",2.13346090306808,82.4070277963431,36.2206061844551,4,0,0,121,16.2588422408583,0
"545","C1P",24,52,"Hilaria belangeri",4.68611647923234,92.0091382813048,37.5377309667008,4,1,0,116,6.47219222829621,0
"546","C1P",24,53,"Hilaria belangeri",1.81730396787834,91.7206363449861,42.4828720402361,4,0,0,116,7.43032592663729,0
"547","C1P",24,54,"Hilaria belangeri",1.45665403394507,93.2101171103817,44.1823342331977,4,0,0,116,5.92468725781559,0
"548","C1P",24,55,"Hilaria belangeri",3.15686553940664,89.8702949978229,46.2938938284893,4,1,0,116,8.73064978660244,0
"549","C1P",24,56,"Hilaria belangeri",2.45664105171262,92.5108483812213,46.9378081252748,4,1,0,116,6.06156350043575,0
"550","C1P",24,78,"Hilaria belangeri",0.250488519668579,82.659912109375,24.798583984375,4,0,0,120,17.08984375,0
"551","C1P",24,79,"Hilaria belangeri",0.250488519668579,15.777587890625,30.059814453125,3,1,1,129,15.52734375,0
"556","C1P",25,5,"Hilaria belangeri",3.48009460331246,18.2571458115854,49.5366674653487,4,1,0,136,17.421812078103,0
"558","C1P",25,7,"Hilaria belangeri",15.3013880386127,20.1663761616294,23.3342300494714,4,1,0,129,17.9546789727211,0
"559","C1P",25,8,"Hilaria belangeri",2.83593679211337,49.9442401300053,74.1083403289508,5,1,0,123,24.977195049324,0
"560","C1P",25,9,"Hilaria belangeri",2.86996315444143,45.7409896436045,71.7829594224939,5,1,0,123,27.1086563988278,0
