"","quad","year","NRquad","totParea","recArea"
"1","C1P",16,37,17.1851654035242,2.15301971969454
"2","C1P",17,3,61.8915111267676,0.0484719139245983
"3","C1P",20,14,19.3668833916616,0.722883476751232
"4","C1P",21,11,29.0514127798159,0.378639072852336
"5","C1P",22,10,152.613730011244,0.06552490394713
"6","C1P",23,0,132.594055101376,0
"7","C1P",24,1,115.441937849167,0.00866236325057681
"8","C1P",27,9,367.861947475018,0.0244656998685933
"9","C1P",28,13,455.22355132018,0.0285573977055869
"10","C1P",29,1,496.057185887613,0.00201589661121563
"11","C1P",30,7,495.473194964713,0.014127908575354
"12","C1P",31,1,212.595923644693,0.0047037590507675
"13","C5P",21,0,13.2108666988451,0
"14","C5P",22,0,8.18077322113067,0
"15","C5P",24,0,4.32193145461983,0
"16","C5P",28,13,12.2766642732265,1.05891956566337
"17","C5P",29,3,30.8476614265638,0.0972521047386953
"18","C5P",30,7,91.5048132275206,0.0764987081345652
"19","C5P",31,10,389.664405034509,0.0256631087438289
"20","D1P",20,2,13.0390683636754,0.153385191657685
"21","D1P",21,4,11.9917369445282,0.333563020812025
"22","D1P",22,5,8.16452237044126,0.612405695414828
"23","D1P",23,0,16.4477062721786,0
"24","D1P",24,5,21.5978632079838,0.231504383181374
"25","D1P",27,0,54.0667610348347,0
"26","D5P",21,0,3.12573725952871,0
"27","D5P",22,0,1.90508868250039,0
"28","D5P",23,0,5.05974285676123,0
"29","D5P",24,0,3.43649246699972,0
"30","D5P",30,24,0.75757503509522,31.6800302124309
"31","D5P",31,3,57.1616890866658,0.0524827038517274
"32","FH10",27,4,35.323715036573,0.113238372460499
"33","FH10",28,9,22.4035215347961,0.401722558929926
"34","FH10",29,2,33.5373583615548,0.0596349890900376
"35","FH10",30,1,28.6880687909889,0.0348576966712415
"36","FH10",31,1,61.6605173234836,0.0162178334436248
"37","FH11",24,1,1.27602827080077,0.783681696466216
"38","FH11",27,1,39.6637921498796,0.0252119110603759
"39","FH11",28,6,28.6466833441477,0.209448330472286
"40","FH11",29,1,46.03019727198,0.0217248688744754
"41","FH11",30,6,59.8529972203944,0.100245606379684
"42","FH11",31,0,160.051019364791,0
"43","FH14",24,7,7.35149460518574,0.95218732733099
"44","FH14",27,7,18.5352338843805,0.377659113646192
"45","FH14",28,1,44.3913378819627,0.0225269173607476
"46","FH14",29,1,28.2597045540024,0.0353860741215134
"47","FH14",30,3,23.3185786487257,0.12865278133768
"48","FH14",31,1,84.4853247394813,0.0118363751702866
"49","FH6",23,1,15.3742643351776,0.0650437626281678
"50","FH6",24,0,11.2224263958176,0
"51","FH6",28,4,0.25048851966858,15.9687957168352
"52","FH6",29,2,1.00195407867432,1.9960994646044
"53","FH6",30,6,25.5261197011657,0.235053352026943
"54","FH6",31,0,81.2701590217761,0
"55","FH8",28,6,7.94168384786514,0.755507284719336
"56","FH8",29,1,13.2949845206768,0.0752163342834112
"57","FH8",30,2,9.9202823549221,0.201607164841197
"58","FH8",31,1,34.6951287852991,0.0288224899290103
"59","K1P",19,6,21.4289871664572,0.279994567797016
"60","K1P",20,4,85.4605334653986,0.0468052308802814
"61","K1P",21,2,44.7562352544918,0.0446865110219313
"62","K1P",24,0,40.9894675562948,0
"63","K1P",27,0,16.6649800485646,0
"64","K2P",21,1,14.1767783545721,0.070537887733675
"65","K2P",24,0,11.5969059957147,0
"66","NA24",27,1,0.2504885196686,3.99219892920847
"67","NA24",28,12,9.54022662289662,1.25783175540085
"68","NA24",29,1,34.9185377353545,0.0286380835182429
"69","NA24",30,0,45.6893665166184,0
"70","NA24",31,3,135.623479654501,0.0221200636323626
"71","NA24",32,2,150.791223936892,0.0132633713540055
"72","NA24",33,0,96.9005282881891,0
"73","NA24",34,0,4.06127965260533,0
"74","NA25",26,3,21.6240509112433,0.138734412544329
"75","NA25",27,1,44.3306820761794,0.0225577399932978
"76","NA25",28,2,27.6490814762403,0.0723351335095404
"77","NA25",29,2,18.0637920620889,0.110718723572857
"78","NA25",30,0,25.1128558248591,0
"79","NA25",31,0,37.9188043333614,0
"80","NA25",32,2,23.8107800839331,0.0839955680977268
"81","NA25",33,2,45.1286421011994,0.0443177526927371
"82","NA25",34,3,14.4001146354356,0.208331674847757
"83","NA26",29,1,5.55455472955822,0.180032432605005
"84","NA26",30,0,21.2348070588913,0
"85","NA26",31,0,17.6817769104836,0
"86","NA26",32,3,0.75146555900574,3.99219892920879
"87","NA26",33,8,44.0106965516459,0.181773991934259
"88","NA26",34,0,2.00085341930389,0
"89","NA27",28,6,4.72714002703979,1.26926639906567
"90","NA27",29,2,12.5605540224016,0.159228645204107
"91","NA27",30,1,27.1134892494,0.0368820106774759
"92","NA27",31,0,42.5218867073213,0
"93","NA27",32,1,32.1846587487708,0.0310707038345774
"94","NA27",33,2,12.6636960191381,0.157931775761001
"95","NA27",34,6,0.74535608291626,8.049843742503
"96","NA28",29,2,13.9234087294644,0.143642985626619
"97","NA28",30,0,66.5074671631973,0
"98","NA28",31,0,138.619317192846,0
"99","NA28",32,3,116.443115661661,0.025763652775462
"100","NA28",33,2,164.403815442831,0.0121651677889159
"101","NA28",34,1,57.9423578007313,0.0172585313742165
"102","NA29",30,1,20.5928637550227,0.0485605116362747
"103","NA29",31,1,13.987736768977,0.0714911937875375
"104","NA29",34,2,1.38646091512422,1.44252173154179
"105","NB24",26,7,43.1898583889923,0.1620750857054
"106","NB24",27,0,87.0149527929992,0
"107","NB24",28,1,40.1678685812545,0.0248955206069032
"108","NB24",29,0,9.46267324301249,0
"109","NB24",30,0,5.09970031155213,0
"110","NB25",26,10,21.7208775420027,0.460386555776235
"111","NB25",27,0,100.6499937005,0
"112","NB25",28,4,7.38836099985381,0.541392062472197
"113","NB25",29,1,2.25134193897248,0.444179528080218
"114","NB25",30,4,21.5417394833136,0.18568602610288
"115","NB25",31,0,55.3456222798351,0
"116","NB25",32,1,28.4082677135347,0.035201020001778
"117","NB25",33,0,24.7196251505773,0
