"species","quad","year","genetID","ANGE.0.2","ANGE.2.4","ANGE.4.6","ANGE.6.8","ANGE.8.10","ANGE.10.12","ANGE.12.14","ANGE.14.16","ANGE.16.18","ANGE.18.20","ANGE.20.25","ANGE.25.30","ANGE.30.35","ANGE.35.40","ANGE.40.45","ANGE.45.50","ANGE.50.60","ANGE.60.70","ANGE.70.80","ANGE.80.90","ANGE.90.100","ANGE.100.110","ANGE.110.120","ANGE.120.130","ANGE.130.140","ANGE.140.150","BOCU.0.2","BOCU.2.4","BOCU.4.6","BOCU.6.8","BOCU.8.10","BOCU.10.12","BOCU.12.14","BOCU.14.16","BOCU.16.18","BOCU.18.20","BOCU.20.25","BOCU.25.30","BOCU.30.35","BOCU.35.40","BOCU.40.45","BOCU.45.50","BOCU.50.60","BOCU.60.70","BOCU.70.80","BOCU.80.90","BOCU.90.100","BOCU.100.110","BOCU.110.120","BOCU.120.130","BOCU.130.140","BOCU.140.150","BOHI.0.2","BOHI.2.4","BOHI.4.6","BOHI.6.8","BOHI.8.10","BOHI.10.12","BOHI.12.14","BOHI.14.16","BOHI.16.18","BOHI.18.20","BOHI.20.25","BOHI.25.30","BOHI.30.35","BOHI.35.40","BOHI.40.45","BOHI.45.50","BOHI.50.60","BOHI.60.70","BOHI.70.80","BOHI.80.90","BOHI.90.100","BOHI.100.110","BOHI.110.120","BOHI.120.130","BOHI.130.140","BOHI.140.150","SCSC.0.2","SCSC.2.4","SCSC.4.6","SCSC.6.8","SCSC.8.10","SCSC.10.12","SCSC.12.14","SCSC.14.16","SCSC.16.18","SCSC.18.20","SCSC.20.25","SCSC.25.30","SCSC.30.35","SCSC.35.40","SCSC.40.45","SCSC.45.50","SCSC.50.60","SCSC.60.70","SCSC.70.80","SCSC.80.90","SCSC.90.100","SCSC.100.110","SCSC.110.120","SCSC.120.130","SCSC.130.140","SCSC.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"SCSC","q15",33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8421709430404e-14,5.94625307622111,14.3689283340804,15.5244627478042,19.120917352384,38.307192000801,173.096019629424,156.830535036276,75.388961304602,101.739308460137,120.074528107898,170.97724076861,385.124046171044,651.574652284123,455.479911945816,360.370948791056,470.696912951772,269.42016859826,152.920536318888,11.3854713715059,0,0,1,1,0.917193979350409,0.82833441279608,0.76799877631056,0.725675282464636,0.694628455620485,0.670970467474292,0.652380046967104,0.637402632700883,0.592670336947898,0.541341977865368,0.501374157313015,0.470349989089343,0.445825714460067,0.426048183320722,0.396248292607024,0.374945865704416,0.357260401560053,0.33003849024179,0.298365471121684,0.25805881305699,0.220828491895462,0.188380030821795,0.162429720455475,0.141494334262925
"SCSC","q15",33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754782462901289,22.1489259870215,44.5054838094791,60.6935167508828,77.2697607335701,252.845124947178,265.320080659333,208.928572599377,214.06998862252,301.146025943307,326.42527291526,512.715759404539,538.776667904312,402.123968833032,233.250489339308,133.874089568798,8.67562046348394,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.965051038847854,0.877581948714059,0.793689710292685,0.726032331240274,0.672489158192385,0.593754138448201,0.539034654393817,0.467798736880252,0.386068372907503,0.318078902928903,0.263109299250868,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"SCSC","q15",33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00818262783207,29.4548497250418,175.146527722969,171.954201305046,203.388079422539,157.035140937521,164.489182607645,214.048285648272,611.872459988889,547.235440257566,599.416682373826,383.642987819746,84.9061680974946,0,0,0,0,0,1,1,1,1,1,1,1,1,0.999361338938137,0.978644033174686,0.911567895048324,0.854423846693938,0.809401700185326,0.773819815928035,0.745246468966827,0.706249301205432,0.615006336184862,0.526777224660675,0.458022556061137,0.388906349708214,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SCSC","q15",33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5661547571126,51.0425060264942,91.2748578523118,160.431228691765,163.434433330318,183.497977545578,553.9348764134,611.386410164974,544.606980362011,386.287245124259,87.3961032931238,59.3345001117377,0,0,0,0,1,1,1,1,1,0.988208196600104,0.945753864631325,0.903652862885599,0.866593335955206,0.834761722480616,0.771489583114955,0.688014290168825,0.62254193481968,0.572947292716182,0.534477299751543,0.503913905419283,0.458624860965431,0.426810166559997,0.397123643530338,0.359434526909529,0.308733037624705,0.261894259187425,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SCSC","q15",33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1122233673961,17.5738501149934,24.259489965035,38.5370713954325,37.6619177145617,46.5696159144254,58.6573924058131,67.0751362539042,85.9958754247031,291.334256596118,413.732072245871,418.749537797863,437.362039870322,354.579444833099,354.48827410363,585.996159572752,302.472488364281,177.117213352587,11.7412360417266,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.983311403291643,0.93924466031618,0.89696445525771,0.860089858828933,0.809636212969103,0.697217563198062,0.587535727643596,0.488576334123309,0.392973926017599,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SCSC","q15",34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4066422715259,48.8283678725649,31.8638718841442,27.9433018206411,34.9507597306992,109.701928211157,117.902378088245,183.139565381979,179.917898932328,117.987652651146,130.927476609939,166.477744131461,214.021702108594,118.944252659404,99.6863308636862,19.7826805994273,0,0,0,0,0,1,1,1,1,1,0.982091691972519,0.93769362607538,0.895385042682798,0.858587491887717,0.827162415730435,0.766993157475914,0.724808002341783,0.693870304807209,0.661225361225249,0.619730300482514,0.583964304712888,0.528077088491767,0.471983600354816,0.417758956229143,0.37244543536315,0.315531732485946,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SCSC","q15",34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2523133425743,29.1756387398542,43.2731331516328,51.469299509261,55.1691444203419,51.6921224820195,52.3378382091578,50.9877004260221,206.229184894964,122.761685450544,93.0906075414244,55.5330310986787,85.8459113774098,91.8324043742383,297.304997631884,330.388169527835,117.938013394969,4.96818227496124,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.982613043941207,0.914096991994339,0.841307640882773,0.775836403733505,0.677837442538307,0.598417614638924,0.48580441461985,0.392131085748339,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SCSC","q15",34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8294156198005,32.0128235238227,22.2331320199862,25.0468277009493,50.0417922148459,134.392068741515,121.124033609128,90.8574684049445,117.615756602449,98.8631364308077,144.005972294946,260.376735503521,396.729129226516,173.985428911015,7.85493146037948,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.970871412701227,0.930768343453282,0.893375554007219,0.85526422048029,0.727356500980321,0.608663854333963,0.493582771229057,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SCSC","q15",34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6334910175665,55.3033852880691,63.4159418367288,61.7747610966348,58.1477400852083,80.6462259435666,113.332019194876,147.589274146302,44.5136878076266,59.9509082852196,41.4461349781309,185.582453239993,269.690224724391,316.611621968741,128.175362604484,25.3215374077249,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.955083963191152,0.892566802619312,0.805424049225222,0.729381111036483,0.670349031855595,0.623590299807917,0.554711773829928,0.506722087530705,0.452715551464677,0.380980573361466,0.316837578202491,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SCSC","q15",34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72891451116984,29.76225594404,40.6854089417773,56.5710015187412,65.7689634294773,53.6035134336764,44.3382422312089,23.8654550808877,75.9833706015871,75.9600988478827,82.191987398775,104.244163379463,91.7254393458244,57.639132015544,187.992863670412,260.047153812586,371.38297446121,142.782247312676,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.94902687158291,0.891559755990379,0.843928844726689,0.805467382312993,0.75716444613731,0.705301276158607,0.624192320034587,0.537021520905803,0.466615868525805,0.389128265757502,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SCSC","q15",34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137876777439864,6.57106424292625,19.7909933529493,44.0872399273963,40.8170478878522,17.6422969137134,19.4188169716596,24.7590704143525,103.695377176673,79.2471552035496,62.7639407597309,53.4731732835726,110.505442785143,91.2452612519357,130.722273218214,210.890102990079,263.819407173267,358.308245670146,123.109311886271,0,0,0,0,0,1,1,1,1,1,0.972350453398155,0.925959068380992,0.883587950123152,0.847262947915931,0.816463319920015,0.757846218215143,0.716932901892211,0.686992295314133,0.664209662717413,0.640167413174061,0.606805930950938,0.545279199914842,0.476724377361794,0.42006464188062,0.374011229518963,0.316917531193984,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SCSC","q15",34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408870181178699,14.1910918680597,25.4638065887529,20.1722557344467,21.5005912667604,43.9876441420654,48.8492506098867,53.8878181452192,50.854043337729,110.989127464984,132.018836448851,41.3871683717615,63.5908438880987,71.9740277769536,60.8489783414511,297.006056831552,293.382135261498,235.277988815576,118.245056688167,78.924601149555,5.96707542580134,0,0,0,0,1,0.815812625035178,0.716456248608715,0.663841593841952,0.607540869893503,0.5513772133873,0.508785859590267,0.476127876284858,0.450502554615516,0.429942534984527,0.392966752919289,0.368447636918165,0.351045245970968,0.338071887093835,0.328035358931804,0.320043255120141,0.308122804234282,0.299661692738556,0.29334725686116,0.288455396119705,0.275091344105182,0.246589541840972,0.216581078701297,0.188081524457696,0.162429720455475,0.141494334262925
"SCSC","q15",34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887995042884114,13.3834404388437,24.9361723042816,37.5306452650287,51.7519663830196,60.7241999452368,53.8981122760233,41.2507489909659,38.7254337402147,118.071818828339,90.2168600542852,62.5287079323755,100.013653067422,17.3235689783365,93.3584023578221,338.300528800656,312.234183154342,162.067245934955,107.153996312757,66.6913256970624,0,0,0,0,0,1,0.833341030985956,0.72939123306341,0.673849942224215,0.639739811337727,0.616746256372847,0.600221132783709,0.578098401125148,0.548830861135649,0.522509565372363,0.471123263531474,0.435043214509868,0.408737415048058,0.388827473349699,0.373278652651506,0.360819768095355,0.342128785619696,0.328796856113086,0.318818646290853,0.307051746997758,0.285389020404605,0.251960410773986,0.218903764323933,0.188380030821795,0.162429720455475,0.141494334262925
"SCSC","q15",34,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34097988525109,24.7316559608712,37.6562750143077,38.679943822874,37.0891173899485,48.5707831467428,51.7776102583666,102.533051589863,150.008796302155,86.4738355411857,83.0503405202455,118.291763003347,119.490051774374,332.203501858808,243.436724504592,114.845414533537,110.957369892474,24.2436883242781,0,0,0,0,0,1,0.953039817212581,0.827502058798151,0.751620830710009,0.703443533215347,0.670493434084892,0.646628053826581,0.628576758877504,0.614458711957403,0.603121305336555,0.582629549789746,0.547934300459051,0.511674573984876,0.481738662698401,0.457336915358447,0.437287793376909,0.406568250320053,0.384293316778541,0.360962100697103,0.331129175484949,0.30019896086794,0.258968657161071,0.220991609977241,0.188380030821795,0.162429720455475,0.141494334262925
