"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge","Group","Grazing"
"80","q22",53,38,114.5324,1,7,4.18157863616943,0,"lb1","No"
"81","q22",53,69,7.292394,0,2,7.1215295791626,0,"lb1","No"
"82","q22",54,38,110.7239,1,8,3.08153104782104,0,"lb1","No"
"83","q22",54,39,33.76611,1,7,0.0176391527056694,0,"lb1","No"
"84","q22",55,38,182.913,1,9,1.97573113441467,0,"lb1","No"
"85","q22",55,39,117.4518,1,8,0.00142008962575346,0,"lb1","No"
"86","q22",56,39,61.17791,1,9,-0.0641351044178009,0,"lb1","No"
"87","q22",56,70,28.97814,1,1,-0.0741500854492188,1,"lb1","No"
"88","q22",56,71,6.416821,1,1,0.229362487792969,1,"lb1","No"
"89","q22",56,38,58.2748,1,10,4.04952144622803,0,"lb1","No"
"90","q22",57,38,98.61757,1,11,1.70011627674103,0,"lb1","No"
"91","q22",57,39,93.48129,1,10,0.710836350917816,0,"lb1","No"
"92","q22",58,71,9.925756,1,3,0.422843933105469,1,"lb1","No"
"93","q22",58,38,123.1192,1,12,3.22764873504639,0,"lb1","No"
"94","q22",58,39,54.06153,1,11,-0.0994451344013214,0,"lb1","No"
"95","q22",59,72,20.41358,1,1,20.1202926635742,0,"lb1","No"
"96","q22",59,73,25.95866,1,1,0.179340854287148,1,"lb1","No"
"97","q22",59,38,118.578,1,13,4.50391960144043,0,"lb1","No"
"98","q22",59,70,16.37662,0,4,0.026092529296875,1,"lb1","No"
"99","q22",59,71,40.96672,0,4,-0.228057861328125,0,"lb1","No"
"100","q22",59,39,86.77477,1,12,0.00592806981876493,0,"lb1","No"
"101","q22",60,38,66.92332,1,14,4.70081424713135,0,"lb1","No"
"102","q22",60,39,66.9068,1,13,0.0232260916382074,0,"lb1","No"
"103","q22",60,72,4.143904,1,2,22.5029678344727,0,"lb1","No"
"104","q22",61,73,36.44143,1,3,0.614860236644745,0,"lb1","No"
"105","q22",61,72,13.70829,1,3,22.0994491577148,0,"lb1","No"
"106","q22",61,39,216.8127,1,14,-0.0816370919346809,0,"lb1","No"
"107","q22",61,38,231.0501,1,15,1.27078437805176,0,"lb1","No"
"108","q22",64,73,90.74361,1,6,0.0447785183787346,0,"lb1","No"
"109","q22",64,39,147.1542,1,17,-0.200606986880302,0,"lb1","No"
"110","q22",64,38,148.8329,1,18,1.32723498344421,0,"lb1","No"
"111","q22",65,39,187.4948,1,18,-0.0370275564491749,0,"lb1","No"
"112","q22",65,38,213.6651,1,19,-0.00284704472869635,0,"lb1","No"
"113","q22",65,73,59.89071,1,7,-0.42175018787384,0,"lb1","No"
"114","q22",66,73,91.02448,1,8,-0.199417322874069,0,"lb1","No"
"115","q22",66,39,99.39525,1,19,-0.0995254069566727,0,"lb1","No"
"116","q22",66,38,134.9491,1,20,-0.0205108523368835,0,"lb1","No"
"117","q22",67,73,77.14977,1,9,-0.502727091312408,0,"lb1","No"
"118","q22",67,39,114.9485,1,20,0.00581795489415526,0,"lb1","No"
"119","q22",67,38,121.8204,1,21,-0.0425459966063499,0,"lb1","No"
"120","q22",70,39,91.441,1,23,-0.000351300608599558,0,"lb1","No"
"121","q22",70,73,118.7177,1,12,0.162665873765945,0,"lb1","No"
"122","q22",70,38,219.5771,1,24,-0.0467231571674347,0,"lb1","No"
"123","q22",71,73,223.3282,1,13,-0.239922627806664,0,"lb1","No"
"124","q22",71,38,152.2676,1,25,-0.0197919830679893,0,"lb1","No"
"125","q22",71,39,175.4597,1,24,-0.0441439189016819,0,"lb1","No"
"126","q23",36,25,17.1506,0,1,13.7265014648438,0,"lb1","No"
"127","q23",36,26,12.15313,1,1,-0.0061798095703125,1,"lb1","No"
"128","q23",39,26,5.065097,0,4,1.04492950439453,1,"lb1","No"
"129","q23",44,27,467.5706,1,1,9.00656032562256,0,"lb1","No"
"130","q23",45,27,314.854,1,2,8.8524112701416,0,"lb1","No"
"131","q23",46,27,379.9847,1,3,5.34137058258057,0,"lb1","No"
"132","q23",47,27,690.9562,1,4,3.35210967063904,0,"lb1","No"
"133","q23",48,28,16.53938,1,1,-0.226737976074219,1,"lb1","No"
"134","q23",48,27,809.8574,1,5,0.739606499671936,0,"lb1","No"
"135","q23",49,28,14.99163,1,2,-0.943916320800781,1,"lb1","No"
"136","q23",49,27,718.4116,1,6,2.13858914375305,0,"lb1","No"
"137","q23",50,28,57.33221,1,3,-1.27749633789062,0,"lb1","No"
"138","q23",50,27,1137.711,1,7,4.34758377075195,0,"lb1","No"
"139","q23",50,29,3.007841,1,1,4.32278823852539,0,"lb1","No"
"140","q23",51,35,1.93308,0,1,15.1453018188477,0,"lb1","No"
"141","q23",51,31,6.741023,0,1,5.67029571533203,0,"lb1","No"
"142","q23",51,32,0.7562237,0,1,3.78461527824402,1,"lb1","No"
"143","q23",51,28,56.91028,1,4,-0.160797119140625,0,"lb1","No"
"144","q23",51,34,0.7196991,0,1,2.62496280670166,1,"lb1","No"
"145","q23",51,36,1.567639,0,1,17.3116016387939,0,"lb1","No"
"146","q23",51,40,1.967326,0,1,1.24599659442902,1,"lb1","No"
"147","q23",51,30,7.374501,1,1,1.71516418457031,0,"lb1","No"
"148","q23",51,29,4.102083,1,2,3.07702779769897,1,"lb1","No"
"149","q23",51,27,897.4564,1,8,6.77306461334229,0,"lb1","No"
"150","q23",51,38,2.637424,0,1,18.4922866821289,0,"lb1","No"
"151","q23",51,33,2.247504,1,1,16.3559894561768,0,"lb1","No"
"152","q23",51,37,0.7196993,0,1,7.86539459228516,0,"lb1","No"
"153","q23",51,39,1.251483,0,1,36.6161918640137,0,"lb1","No"
"154","q23",52,42,9.836246,1,1,5.81759643554688,0,"lb1","No"
"155","q23",52,41,8.901044,0,1,2.98200225830078,0,"lb1","No"
"156","q23",52,33,3.86581,0,2,14.2907371520996,0,"lb1","No"
"157","q23",52,43,6.911193,0,1,12.1127014160156,0,"lb1","No"
"158","q23",52,45,6.485992,0,1,28.9428958892822,0,"lb1","No"
"159","q23",52,44,13.50972,0,1,0.0412368774414062,1,"lb1","No"
"160","q23",52,30,56.24306,1,2,0.0274276733398438,0,"lb1","No"
"161","q23",52,28,146.230407,1,5,-0.147165685892105,0,"lb1","No"
"162","q23",52,27,1140.99008,1,9,2.7049925327301,0,"lb1","No"
"163","q23",52,29,24.095694,1,3,-0.0985109061002731,1,"lb1","No"
"164","q23",53,29,36.77694,0,4,-0.0154372826218605,1,"lb1","No"
"165","q23",53,27,1364.295,1,10,4.23583602905273,0,"lb1","No"
"166","q23",53,30,58.64492,1,3,-0.0793609619140625,0,"lb1","No"
"167","q23",53,28,185.0866,1,6,-0.0231756698340178,0,"lb1","No"
"168","q23",53,42,32.42845,1,2,-0.033172607421875,0,"lb1","No"
"169","q23",54,30,54.37386,1,4,-0.0829315185546875,0,"lb1","No"
"170","q23",54,28,157.74073,1,7,0.133110046386719,0,"lb1","No"
"171","q23",54,27,1099.89589,1,11,-0.184913635253906,0,"lb1","No"
"172","q23",54,42,14.67175,1,3,-0.0288467407226562,1,"lb1","No"
"173","q23",55,27,1271.52507,1,12,0.0811614990234375,0,"lb1","No"
"174","q23",55,30,93.337346,1,5,-0.194061279296875,0,"lb1","No"
"175","q23",55,42,47.14701,1,4,-0.047882080078125,0,"lb1","No"
"176","q23",55,28,193.49044,1,8,-0.134068846702576,0,"lb1","No"
"177","q23",56,30,84.4017137,1,6,1.41139984130859,0,"lb1","No"
"178","q23",56,46,0.7163137,0,1,6.66055297851562,0,"lb1","No"
"179","q23",56,28,152.8742,1,9,-0.0556564331054688,0,"lb1","No"
"180","q23",56,27,1237.961,1,13,2.48208999633789,0,"lb1","No"
"181","q23",56,42,56.56297,1,5,1.39407348632812,0,"lb1","No"
"182","q23",57,42,92.78923,0,6,0.0009307861328125,0,"lb1","No"
"183","q23",57,28,248.7595,1,10,-0.479914635419846,0,"lb1","No"
"184","q23",57,27,1428.96474,1,14,0.196128845214844,0,"lb1","No"
"185","q23",57,30,207.9452,1,7,0.0096435546875,0,"lb1","No"
"186","q23",58,27,1456.281,1,15,-0.214731514453888,0,"lb1","No"
"187","q23",58,30,286.1928,1,8,-0.21063232421875,0,"lb1","No"
"188","q23",58,28,189.2114,1,11,-0.025821465998888,0,"lb1","No"
"189","q23",59,27,1767.018,1,16,0.1036376953125,0,"lb1","No"
"190","q23",59,28,363.33,1,12,-0.339169651269913,0,"lb1","No"
"191","q23",59,30,400.2052,1,9,-0.163291931152344,0,"lb1","No"
"192","q23",60,30,469.3884,1,10,0.175140380859375,0,"lb1","No"
"193","q23",60,27,1525.471,1,17,-0.42742919921875,0,"lb1","No"
"194","q23",61,27,1616.60767,1,18,0.254575669765472,0,"lb1","No"
"195","q23",61,28,349.4144,1,14,-1.21717882156372,0,"lb1","No"
"196","q23",61,30,463.4653,1,11,0.00713348388671875,0,"lb1","No"
"197","q23",64,28,335.75753,1,17,-0.317703247070312,0,"lb1","No"
"198","q23",64,27,1159.836,1,21,-0.4542236328125,0,"lb1","No"
"199","q23",64,30,1609.652,1,14,0.210006713867188,0,"lb1","No"
"200","q23",65,30,771.2746,1,15,-0.948486328125,0,"lb1","No"
"201","q23",65,28,573.3913,1,18,0.642993032932281,0,"lb1","No"
"202","q23",65,27,1763.073,1,22,-1.08544051647186,0,"lb1","No"
"203","q23",66,27,2055.925,1,23,-0.236711114645004,0,"lb1","No"
"204","q23",66,30,599.0078,1,16,-0.167640686035156,0,"lb1","No"
"205","q23",66,28,601.9054,1,19,0.0729994252324104,0,"lb1","No"
"206","q23",67,28,573.3008,1,20,-0.767173767089844,0,"lb1","No"
"207","q23",67,30,661.2009,1,17,0.0997695922851562,0,"lb1","No"
"208","q23",67,27,2017.097,1,24,-0.394973754882812,0,"lb1","No"
"209","q23",70,30,697.6589,1,20,0.00153350830078125,0,"lb1","No"
"210","q23",70,27,2109.919,1,27,0.0320783443748951,0,"lb1","No"
"211","q23",70,48,8.87512,0,3,6.35783386230469,0,"lb1","No"
"212","q23",70,28,607.0753,1,23,-0.560783505439758,0,"lb1","No"
"213","q23",71,27,2350.004,1,28,-0.872688889503479,0,"lb1","No"
"214","q23",71,30,1284.1239,1,21,-0.855812072753906,0,"lb1","No"
"215","q23",71,28,538.3787,1,24,-0.479112327098846,0,"lb1","No"
"216","q24",37,26,9.380805,0,1,-1.00469970703125,1,"lb1","No"
"217","q24",40,27,3.511243,0,1,9.11671924591064,0,"lb1","No"
"218","q24",40,28,3.033384,0,1,10.0153026580811,0,"lb1","No"
"219","q24",40,29,3.725453,0,1,1.97632122039795,0,"lb1","No"
"220","q24",43,31,23.02851,1,1,28.4730472564697,0,"lb1","No"
"221","q24",44,31,32.52087,1,2,29.2319068908691,0,"lb1","No"
"222","q24",45,31,34.49152,1,3,28.520601272583,0,"lb1","No"
"223","q24",46,31,78.92684,1,4,25.7421417236328,0,"lb1","No"
"224","q24",47,31,143.17,1,5,20.722843170166,0,"lb1","No"
"225","q24",48,31,203.1753,1,6,19.560396194458,0,"lb1","No"
"226","q24",49,32,8.367424,0,1,24.9413833618164,0,"lb1","No"
"227","q24",49,31,145.4471,1,7,20.878532409668,0,"lb1","No"
"228","q24",50,31,75.55061,1,8,31.1058940887451,0,"lb1","No"
"229","q24",50,34,3.986573,0,1,18.7207946777344,0,"lb1","No"
"230","q24",50,33,6.834736,1,1,15.8178405761719,0,"lb1","No"
"231","q24",51,31,207.1861,1,9,26.7284984588623,0,"lb1","No"
"232","q24",51,38,7.550363,1,1,25.3361053466797,0,"lb1","No"
"233","q24",51,35,20.51914,1,1,-0.0734312459826469,0,"lb1","No"
"234","q24",51,40,2.960223,0,1,18.242280960083,0,"lb1","No"
"235","q24",51,36,21.99259,1,1,27.3667144775391,0,"lb1","No"
"236","q24",51,39,0.7234629,1,1,22.3915710449219,0,"lb1","No"
"237","q24",51,42,7.181831,1,1,9.8328914642334,0,"lb1","No"
"238","q24",51,33,37.87227,1,2,22.1902770996094,0,"lb1","No"
"239","q24",51,41,1.565503,1,1,13.4081315994263,0,"lb1","No"
"240","q24",51,37,1.868315,0,1,4.17974853515625,0,"lb1","No"
"241","q24",52,64,16.26051,0,1,2.65176224708557,0,"lb1","No"
"242","q24",52,33,71.18986,1,3,21.8059310913086,0,"lb1","No"
"243","q24",52,35,17.02576,1,2,2.04676008224487,0,"lb1","No"
"244","q24",52,63,3.696807,0,1,10.3306512832642,0,"lb1","No"
"245","q24",52,41,7.766275,0,2,8.54572868347168,0,"lb1","No"
"246","q24",52,42,31.26837,1,2,4.17920017242432,0,"lb1","No"
"247","q24",52,50,3.714303,0,1,8.90724277496338,0,"lb1","No"
"248","q24",52,39,14.11681,0,2,19.7895317077637,0,"lb1","No"
"249","q24",52,31,207.086891,1,10,14.5634231567383,0,"lb1","No"
"250","q24",52,49,13.76633,0,1,24.5479049682617,0,"lb1","No"
"251","q24",52,46,4.082952,0,1,34.5853157043457,0,"lb1","No"
"252","q24",52,65,3.835098,1,1,3.3304431438446,0,"lb1","No"
"253","q24",52,36,44.51796,1,2,26.1765213012695,0,"lb1","No"
"254","q24",52,38,15.4309,1,2,26.4037551879883,0,"lb1","No"
"255","q24",52,62,11.30885,1,1,11.1258029937744,0,"lb1","No"
"256","q24",52,43,3.673385,0,1,3.63506317138672,0,"lb1","No"
"257","q24",52,53,2.038393,0,1,10.1875457763672,0,"lb1","No"
"258","q24",52,54,1.6532,0,1,31.4205551147461,0,"lb1","No"
"259","q24",52,51,1.466477,0,1,33.470817565918,0,"lb1","No"
"260","q24",52,44,3.725662,0,1,0.601371765136719,1,"lb1","No"
"261","q24",52,52,2.007372,0,1,36.1012229919434,0,"lb1","No"
"262","q24",52,48,2.298863,0,1,33.2191009521484,0,"lb1","No"
"263","q24",52,61,3.870652,1,1,20.0607833862305,0,"lb1","No"
"264","q24",52,60,6.155619,0,1,8.04601955413818,0,"lb1","No"
"265","q24",52,47,7.242308,0,1,39.7481384277344,0,"lb1","No"
"266","q24",52,45,1.929765,0,1,22.2231216430664,0,"lb1","No"
"267","q24",52,56,3.643149,0,1,1.60455989837646,0,"lb1","No"
"268","q24",52,58,3.350524,0,1,22.8387622833252,0,"lb1","No"
"269","q24",52,55,2.682201,0,1,8.63991546630859,0,"lb1","No"
"270","q24",52,59,7.722122,0,1,21.280574798584,0,"lb1","No"
"271","q24",52,57,3.175154,0,1,4.71613454818726,0,"lb1","No"
"272","q24",53,42,4.154016,1,3,9.81243801116943,0,"lb1","No"
"273","q24",53,36,45.24806,1,3,22.1134033203125,0,"lb1","No"
"274","q24",53,33,169.1175,1,4,15.0601119995117,0,"lb1","No"
"275","q24",53,31,239.6464,1,11,25.5739784240723,0,"lb1","No"
"276","q24",53,61,2.959524,0,2,23.2616844177246,0,"lb1","No"
"277","q24",53,38,15.02941,1,3,25.9650039672852,0,"lb1","No"
"278","q24",54,42,16.832427,1,4,2.02482008934021,0,"lb1","No"
"279","q24",54,36,36.15615,1,4,24.1614074707031,0,"lb1","No"
"280","q24",54,38,48.57531,1,4,25.3751220703125,0,"lb1","No"
"281","q24",54,35,21.50054,1,4,-0.0506631806492805,1,"lb1","No"
"282","q24",54,66,5.975759,1,1,0.700195670127869,1,"lb1","No"
"283","q24",54,62,4.99918,0,3,7.05769443511963,0,"lb1","No"
"284","q24",54,33,137.1056,1,5,20.0103149414062,0,"lb1","No"
"285","q24",54,31,237.937,1,12,21.2315635681152,0,"lb1","No"
"286","q24",55,36,100.3176,1,5,23.5138473510742,0,"lb1","No"
"287","q24",55,35,63.40109,1,5,-0.0641446560621262,0,"lb1","No"
"288","q24",55,42,22.79377,1,5,5.11437559127808,0,"lb1","No"
"289","q24",55,67,11.52892,0,1,10.366247177124,0,"lb1","No"
"290","q24",55,33,184.6064,1,6,17.5497665405273,0,"lb1","No"
"291","q24",55,31,239.3919,1,13,24.2698135375977,0,"lb1","No"
"292","q24",55,38,108.0476,1,5,22.0269393920898,0,"lb1","No"
"293","q24",55,65,9.435812,1,4,-0.0877251103520393,1,"lb1","No"
"294","q24",55,66,9.000609,0,2,0.0103885922580957,1,"lb1","No"
"295","q24",56,42,44.9366,1,6,3.85042524337769,0,"lb1","No"
"296","q24",56,33,203.475,1,7,20.8884963989258,0,"lb1","No"
"297","q24",56,35,26.57711,1,6,1.2126088142395,0,"lb1","No"
"298","q24",56,31,303.3957,1,14,21.9167251586914,0,"lb1","No"
"299","q24",56,38,164.93695,1,6,12.130729675293,0,"lb1","No"
"300","q24",56,36,96.86047,1,6,25.0177230834961,0,"lb1","No"
"301","q24",57,42,46.26785,1,7,4.42088317871094,0,"lb1","No"
"302","q24",57,35,50.78438,1,7,-0.233554407954216,0,"lb1","No"
"303","q24",57,38,138.5445,1,7,21.234748840332,0,"lb1","No"
"304","q24",57,33,356.2205,1,8,14.0441207885742,0,"lb1","No"
"305","q24",57,36,69.46737,1,7,24.2207794189453,0,"lb1","No"
"306","q24",57,65,25.82504,1,6,0.762914419174194,0,"lb1","No"
"307","q24",57,31,431.1226,1,15,22.3573055267334,0,"lb1","No"
"308","q24",58,38,157.2235,1,8,21.1272506713867,0,"lb1","No"
"309","q24",58,33,323.3842,1,9,15.6393966674805,0,"lb1","No"
"310","q24",58,36,125.3615,1,8,20.4540481567383,0,"lb1","No"
"311","q24",58,42,40.43372,1,8,5.22230195999146,0,"lb1","No"
"312","q24",58,31,369.6099,1,16,23.1889533996582,0,"lb1","No"
"313","q24",58,35,22.88803,1,8,3.54790782928467,0,"lb1","No"
"314","q24",58,65,12.68119,1,7,-0.13841138780117,1,"lb1","No"
"315","q24",59,69,11.97126,0,1,13.9739646911621,0,"lb1","No"
"316","q24",59,31,304.5139,1,17,25.406982421875,0,"lb1","No"
"317","q24",59,35,107.18556,1,9,0.159403964877129,0,"lb1","No"
"318","q24",59,68,15.91862,1,1,9.94060516357422,0,"lb1","No"
"319","q24",59,70,13.46346,1,1,6.47336769104004,0,"lb1","No"
"320","q24",59,65,7.642251,1,8,0.0733941718935966,1,"lb1","No"
"321","q24",59,72,13.47633,0,1,-0.0439116433262825,1,"lb1","No"
"322","q24",59,71,4.128656,1,1,5.96687412261963,0,"lb1","No"
"323","q24",59,33,255.301456,1,10,7.62312316894531,0,"lb1","No"
"324","q24",59,36,66.99928,1,9,24.0226135253906,0,"lb1","No"
"325","q24",59,38,106.9362,1,9,17.3698654174805,0,"lb1","No"
"326","q24",59,42,50.27035,1,9,1.70707893371582,0,"lb1","No"
"327","q24",60,35,34.377441,1,10,1.78729331493378,0,"lb1","No"
"328","q24",60,33,249.9325,1,11,17.8124008178711,0,"lb1","No"
"329","q24",60,38,65.41845,1,10,18.895378112793,0,"lb1","No"
"330","q24",60,70,5.482027,1,2,5.36393880844116,0,"lb1","No"
"331","q24",60,31,313.7736,1,18,24.1539573669434,0,"lb1","No"
"332","q24",60,36,113.0742,0,10,22.3778610229492,0,"lb1","No"
"333","q24",60,42,58.72155,1,10,3.09091544151306,0,"lb1","No"
"334","q24",60,65,21.7192,1,9,-0.424056112766266,1,"lb1","No"
"335","q24",61,70,58.56306,1,3,1.74772500991821,0,"lb1","No"
"336","q24",61,35,148.03009,0,11,-0.219747111201286,0,"lb1","No"
"337","q24",61,38,128.972,1,11,17.9443130493164,0,"lb1","No"
"338","q24",61,33,1014.892,1,12,11.968017578125,0,"lb1","No"
"339","q24",61,42,76.97117,1,11,3.22271728515625,0,"lb1","No"
"340","q24",61,31,495.1586,1,19,19.661096572876,0,"lb1","No"
"341","q24",61,68,39.39211,0,3,12.0508880615234,0,"lb1","No"
"342","q24",61,65,99.21832,1,10,-0.012076479382813,0,"lb1","No"
"343","q24",64,38,262.0533,1,14,12.3947982788086,0,"lb1","No"
"344","q24",64,42,114.4537,1,14,-0.0456235893070698,0,"lb1","No"
"345","q24",64,33,1216.215,1,15,2.87260437011719,0,"lb1","No"
"346","q24",64,71,187.6435,1,6,4.56388854980469,0,"lb1","No"
"347","q24",64,31,333.7523,1,22,16.210599899292,0,"lb1","No"
"348","q24",64,70,108.4882,1,6,10.6745080947876,0,"lb1","No"
"349","q24",65,31,513.4926,1,23,23.0438690185547,0,"lb1","No"
"350","q24",65,42,112.0638,1,15,0.262949228286743,0,"lb1","No"
"351","q24",65,38,180.9543,1,15,18.2689208984375,0,"lb1","No"
"352","q24",65,71,171.3031,1,7,-0.351634174585342,0,"lb1","No"
"353","q24",65,65,36.06948,1,14,0.0798517242074013,0,"lb1","No"
"354","q24",65,33,961.2954,1,16,8.68913269042969,0,"lb1","No"
"355","q24",65,70,142.1064,1,7,-0.0287574306130409,0,"lb1","No"
"356","q24",66,33,893.28697,1,17,1.95813751220703,0,"lb1","No"
"357","q24",66,38,269.0291,1,16,16.2690734863281,0,"lb1","No"
"358","q24",66,70,70.19505,1,8,4.78122806549072,0,"lb1","No"
"359","q24",66,71,154.6131273,1,8,3.06683349609375,0,"lb1","No"
"360","q24",66,73,0.6769248,1,1,15.651985168457,0,"lb1","No"
"361","q24",66,74,0.6769248,0,1,3.76204681396484,1,"lb1","No"
"362","q24",66,42,52.76915,1,16,2.07265496253967,0,"lb1","No"
"363","q24",66,65,30.44234,1,15,2.10140752792358,0,"lb1","No"
"364","q24",66,31,518.373,1,24,20.6124000549316,0,"lb1","No"
"365","q24",67,65,27.46766,1,16,0.0162290092557669,0,"lb1","No"
"366","q24",67,70,103.8541,1,9,3.02026438713074,0,"lb1","No"
"367","q24",67,71,261.428,1,9,-0.0509230755269527,0,"lb1","No"
"368","q24",67,38,187.95302,1,17,19.4669723510742,0,"lb1","No"
"369","q24",67,42,23.464114,1,17,4.17122793197632,0,"lb1","No"
"370","q24",67,33,1312.231236,1,18,-0.036346435546875,0,"lb1","No"
"371","q24",67,31,516.3962,1,25,19.0818672180176,0,"lb1","No"
"372","q24",70,38,275.89423,1,20,15.3728408813477,0,"lb1","No"
"373","q24",70,42,56.12933,1,20,0.118514508008957,0,"lb1","No"
