"","quad","year","NRquad","totParea","recArea"
"1","q15",33,6,3766.236706,0.0015931022047662
"2","q15",34,0,1810.30594,0
"3","q15",35,0,529.943878,0
"4","q15",36,0,153.594089,0
"5","q16",33,1,6113.4422,0.000163573968197491
"6","q16",34,0,1518.760899,0
"7","q16",35,0,927.481301,0
"8","q16",36,0,230.8827697,0
"9","q17",33,0,6363.33766,0
"10","q17",34,0,748.34,0
"11","q17",35,0,95.48205,0
"12","q17",36,0,38.483103,0
"13","q18",33,1,3305.8208,0.000302496735455231
"14","q18",34,0,1815.22666,0
"15","q19",33,4,1238.98373,0.00322845240268006
"16","q19",34,0,542.717057,0
"17","q20",33,3,2178.203609,0.00137728171397957
"18","q20",34,0,1944.4944,0
"19","q20",35,0,1008.955005,0
"20","q20",36,0,716.322143,0
"21","q20",37,0,34.20002,0
"22","q21",34,2,2348.28202,0.000851686459703848
"23","q21",35,0,545.332402,0
"24","q21",36,0,530.706873,0
"25","q21",37,0,51.48978,0
"26","q21",62,1,34.08208,0.029340932243572
"27","q21",63,0,27.224679,0
"28","q21",64,1,20.16332,0.049595007171438
"29","q21",65,1,172.38561,0.00580094823460032
"30","q21",66,2,327.7623,0.00610198305296247
"31","q21",67,1,269.11916,0.00371582610468909
"32","q22",34,0,2592.026932,0
"33","q22",35,1,800.289075,0.00124954848346518
"34","q22",36,0,545.1732242,0
"35","q22",37,0,590.516649,0
"36","q22",38,0,1116.81459,0
"37","q22",39,0,597.050755,0
"38","q22",40,0,102.9816579,0
"39","q22",41,0,255.093838,0
"40","q22",42,0,456.203267,0
"41","q22",43,0,513.93998,0
"42","q22",44,0,705.01829,0
"43","q22",45,0,654.817,0
"44","q22",46,1,752.723774,0.00132850859045672
"45","q22",47,1,821.76624,0.00121689107111531
"46","q22",48,0,845.13101,0
"47","q22",49,0,1036.03773,0
"48","q22",50,24,931.93291,0.0257529267852554
"49","q22",51,6,1316.0660354,0.00455904174912954
"50","q22",52,0,1554.867195,0
