"species","quad","year","genetID","allcov.0.2","allcov.2.4","allcov.4.6","allcov.6.8","allcov.8.10","allcov.10.12","allcov.12.14","allcov.14.16","allcov.16.18","allcov.18.20","allcov.20.25","allcov.25.30","allcov.30.35","allcov.35.40","allcov.40.45","allcov.45.50","allcov.50.60","allcov.60.70","allcov.70.80","allcov.80.90","allcov.90.100","allcov.100.110","allcov.110.120","allcov.120.130","allcov.130.140","allcov.140.150","allpts.0.2","allpts.2.4","allpts.4.6","allpts.6.8","allpts.8.10","allpts.10.12","allpts.12.14","allpts.14.16","allpts.16.18","allpts.18.20","allpts.20.25","allpts.25.30","allpts.30.35","allpts.35.40","allpts.40.45","allpts.45.50","allpts.50.60","allpts.60.70","allpts.70.80","allpts.80.90","allpts.90.100","allpts.100.110","allpts.110.120","allpts.120.130","allpts.130.140","allpts.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"HECO","Q1",2007,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943700833060647,180.308382989658,423.248679666478,513.913170424567,368.672014275812,301.477119456427,0,0,0,0,0,1,0,1,2,1,1,0,0,1,0,6,1,0,4,4,2,2,6,4,3,3,1,0,0,0,0,1,1,1,0.932424224606481,0.862068187755475,0.808517140405425,0.767834540302635,0.73624285828905,0.711129454473898,0.690741363542008,0.653475312974181,0.628292359606604,0.610168647052318,0.596512900057247,0.58585971536604,0.576196405222929,0.513967568293024,0.451903179872909,0.400481555316761,0.358464717572744,0.314974379723417,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"HECO","Q1",2007,7,2.6338393594049,9.54707952087731,8.39630061127678,7.13640182168784,18.8816755062474,48.0109302942313,52.8777965474887,40.3978374333852,38.7461773013093,85.6349212738934,183.277275693926,221.18038620644,228.951182896864,152.500648105213,186.711123491801,219.978970658826,237.043762250189,32.1610226781984,14.4957359947427,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,3,1,2,2,3,11,9,4,1,1,0,0,0,0,0,1,1,1,1,1,1,0.982645910882882,0.944784692612476,0.907661478756994,0.874366211267501,0.808203033687417,0.760612354624665,0.72529100273427,0.675125179701298,0.628576925360341,0.590002837598283,0.531149357160339,0.479189189840402,0.424207107768056,0.375411448226793,0.315670994311549,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2007,8,12.5643036193191,37.6929108997019,61.7879410739909,82.0259270184562,106.859098378088,122.621159635681,127.102169020622,122.202458668176,141.136189398518,137.304019203462,335.693595677236,238.988063131631,189.913854818733,33.4531302359283,2.83119673528245,35.9216404878109,0.465409643366684,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,1,2,3,4,2,3,10,7,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.990271772981379,0.93999657493383,0.875918656173463,0.797240831900766,0.730298358889514,0.676927763431858,0.598007025419376,0.540173954466178,0.467890668400992,0.386526443336501,0.318162329803262,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2007,9,0,0,0,0,0,5.69241363096473,7.56238390326279,0.092650819769478,0,8.22463482594625,82.1605122121529,155.469936880558,181.871093486608,176.369971377678,187.095381067195,147.498334478384,420.111960181185,293.657361662674,121.935035356722,0.821397762901597,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,4,2,3,1,2,7,4,5,9,1,0,0,0,0,0,1,1,1,1,1,1,1,0.97805922494399,0.944041584826833,0.910848429025188,0.841454513217339,0.787838027726864,0.714610755504911,0.653723008300221,0.605804868820334,0.567497199536735,0.510533253367523,0.470470173644271,0.422956481930454,0.372801435142596,0.31411377267908,0.263072045239405,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2008,1,0,0,0,0,0,0,0,0,0,0.25,48.0523847211733,30.5123999385851,85.2546548837671,164.216539297389,144.800778211178,169.149571228374,445.239590355323,505.708818718948,581.893935359901,407.110450417189,338.094155220824,155.729103056686,0,0,0,0,0,1,0,2,0,3,1,1,1,1,3,0,2,6,2,0,7,6,8,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0.990777546612435,0.963904227853288,0.885193695555516,0.779395007906295,0.69607186610932,0.634142188723006,0.58668176530172,0.549305893329651,0.494438934887426,0.456259764346668,0.42321959570379,0.369740314482683,0.312677396409306,0.262866446233535,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2008,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16445723350084,10.1019535682532,41.0618557436643,302.922280032947,686.80762118598,818.046299300567,640.958157193452,336.462594163005,213.101635634809,25.3855273531599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,7,7,9,5,6,2,0,0,0,1,0.975810753623601,0.851138331870196,0.771082476628997,0.719614884976387,0.684234416500659,0.658540728731851,0.63907618520348,0.623837666092539,0.59870196843736,0.536438002962306,0.490347884918781,0.456257341923181,0.430316589533729,0.410016585044898,0.393740172420458,0.369327960493188,0.351934126536068,0.338932788296219,0.319620590063982,0.292488034199422,0.255367813054812,0.220115788662953,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2008,11,0,0,0,1.03950513830923,6.37416704167032,9.11238989036236,25.4228741550106,45.8294326652892,60.5509465179834,79.279167059615,248.146348565296,269.520950527234,403.198176820051,406.151747645403,444.206435924347,409.381737360717,500.510425566809,167.28807653124,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,5,2,3,5,7,4,9,8,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991930874935358,0.961947849138418,0.926318704848509,0.791818442772339,0.635710252105984,0.497401099415297,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2008,13,0,0,0,0,0,0,0,0,0,0,0,35.3462566164031,160.666101092896,289.544580183503,319.536826505508,331.495634064896,832.411445555118,717.093106098225,374.401649182977,15.5167821098116,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,2,2,3,4,4,1,11,5,9,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.999999680806959,0.968282920110037,0.905734110273736,0.834281477547531,0.76980337008174,0.673234843654227,0.592525188843128,0.485037780658592,0.391958573375097,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2008,14,0,0.25,1.13563227060854,14.7486719731086,9.15340788122382,3.88724622320361,0.0278503256794203,0,0,0,0,0,0.555141614427164,30.2558987397813,25.7688233079937,108.637425298309,340.594468768699,440.712294589806,468.62436739711,618.405984080449,529.723053412179,342.894713933878,140.637401592882,0,0,0,0,0,0,0,1,1,3,0,3,1,2,0,1,6,2,1,3,3,6,9,3,1,2,0,0,0,1,1,1,1,0.948116280512365,0.890615158266803,0.843036847393249,0.804643455754472,0.773462490946888,0.743054757709774,0.646097828770479,0.577086394334131,0.527523332090645,0.490561504425474,0.462064001970185,0.439477983187647,0.406032165739904,0.38251285370011,0.365102367062476,0.33920525206302,0.300515548015022,0.258811792080704,0.220949869483663,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2008,2,0,0.0390473695140435,7.60356769795067,12.6752429120804,15.1713769634761,17.5376428808339,28.3978126535205,35.3052564400189,41.1453790348584,50.0339206681191,169.810099384103,224.328401187338,210.95691808242,228.50096718693,300.640607990782,232.337217899343,718.721447072973,424.052388102701,294.296549840426,64.4585380419512,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3,7,5,8,0,7,7,3,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.972165632371004,0.911164710604084,0.846607540968275,0.736887470712627,0.620421822488455,0.49312774926169,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"HECO","Q1",2008,3,0,0,0,0,0,0,0,1.00471780312236,2.17939991162664,0,0.586973007890381,12.2762040960532,13.1555138551314,0,14.4801250274909,46.3003544078901,277.364598903868,542.201066040736,558.962572306191,661.914367967201,754.939746772307,190.646741309831,0,0,0,0,0,0,1,0,0,0,1,1,0,2,2,4,2,3,2,3,2,2,7,8,6,2,0,0,0,0,0.977493797573422,0.772696463416308,0.685380655518825,0.639953633888659,0.612299625004257,0.593734866894816,0.580422673959048,0.570414168527113,0.562617579994796,0.556372934371306,0.545119965452549,0.537609369097415,0.532241613437657,0.528214391753909,0.525081275670724,0.51392620602357,0.473308160858601,0.422640637696882,0.378282534836828,0.341021650487192,0.308410425855348,0.262944524158637,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2008,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63833661064368,44.25066643815,253.595976782949,659.948262362828,808.873641149087,807.558477695095,322.140543815697,170.006476554888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,3,6,3,10,6,6,4,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0.996846023733604,0.926704201080094,0.817833243448309,0.727771269438094,0.660933798930703,0.609785896482297,0.569557694770473,0.510598134017942,0.469647363332738,0.435008206506497,0.37326450247983,0.314071008184009,0.263059897423309,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2008,5,0,0,0,0,0,0,0,0,0,0,0,0,10.7817648198809,143.695511176247,239.647709122899,306.170932555596,696.886366315825,765.329416382188,680.882794266192,232.617886770511,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,1,3,4,3,2,2,8,7,6,5,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.972106550776835,0.916739194429342,0.868065983662209,0.8191949161248,0.756388606676458,0.702196077455189,0.620443896094972,0.54295991334261,0.470177270408924,0.388703013293574,0.318361805254398,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2008,6,0,0,0,0,0,0,0,0,0,0,3.184117714749,0,5.98627945988583,20.2205174696699,55.4272439312593,125.995277726949,447.768807950349,623.421479814673,671.793829368383,737.387666079331,383.895816305872,0.931345588217482,0,0,0,0,0,1,1,0,0,1,0,1,1,0,5,1,2,0,5,4,2,6,5,8,5,0,0,0,0,0,1,1,1,1,0.962685855061296,0.906119597184108,0.857794306258796,0.818325445947539,0.786071638336505,0.759434034988727,0.709922184104199,0.675993001759488,0.651392770324365,0.632774695776397,0.618207906318915,0.601442762309734,0.533848900615946,0.466655104566312,0.411825831668655,0.367451528163878,0.316763447289373,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2008,7,0,0,4.77260734901647,24.3992825087145,36.6008201682114,38.3222662407066,37.6406170074093,41.3212719671337,59.6265345256617,69.4449738861869,195.285965963962,262.288023679294,322.489132995828,281.575800045895,195.145188585821,180.503645874619,356.850075586659,310.847927075864,354.659997787597,266.854297639811,37.3839525209482,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,4,2,2,4,4,3,13,5,4,0,2,0,0,0,0,0,1,1,1,1,1,0.964605229431602,0.917200020169908,0.874930132731553,0.839016364247632,0.808705809173828,0.751250087096358,0.711266820516737,0.670194382337524,0.62089893338746,0.580044045100132,0.546516918127538,0.495550383106838,0.4558215642943,0.407861390035452,0.366061177178304,0.312862570275919,0.26293944517223,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2008,9,12.5643036193191,37.692910899702,56.9349800439687,69.6966665190005,66.8107432218005,63.6255860745363,82.6770188475658,93.2162749118278,91.5689428597955,105.318463761463,325.675631750131,271.051735096236,146.739289827924,155.576013342387,249.933800584226,258.635039833838,493.140891786174,321.071723021774,127.76335322794,20.3003212206545,12.2606803496074,13.7580106094679,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,1,1,2,2,6,8,8,7,2,1,0,0,0,0,1,1,1,1,1,1,1,0.977616437284244,0.943516186984312,0.910306503871793,0.840947739681308,0.770182105977833,0.692699992407544,0.633334434335273,0.587187928435734,0.550529839261331,0.49628862470484,0.458282517311282,0.418147130957173,0.369841704028213,0.312869991580898,0.262910971537587,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2009,1,0,0,0,0,0,0,0,0,1.50264946922418,11.0645657476629,74.4875374739589,77.4778515440602,133.834184742782,161.409576804492,201.325739902933,220.377795832959,482.94774139725,604.236008786794,627.593882522565,551.058502128506,313.57256227497,86.734014378651,0,0,0,0,0,0,1,4,1,0,1,2,1,1,3,1,2,5,1,2,8,5,5,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.950675908146819,0.859981108201148,0.766620543887692,0.694750398858177,0.639508552657219,0.595964549792279,0.532050551330826,0.487626455991862,0.44484923411036,0.377306175017719,0.315600968474663,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2009,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5614703425212,48.8478467374078,403.696325067067,729.065977390275,879.570709722514,685.995337716076,587.201276389306,132.69806190632,66.9856077353224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,6,6,9,3,4,2,0,0,0,1,1,0.958063063983838,0.867953899213678,0.802506239052787,0.755627187134516,0.720899712914892,0.690690216681305,0.646620775930647,0.608064244186958,0.535448693784361,0.486131466181128,0.450913214150681,0.424640947239534,0.404344019652126,0.388216614981337,0.364246023947449,0.3473111905752,0.334724497648189,0.319506102983922,0.291501383256949,0.254769165758853,0.21990503319425,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2009,11,0,0,0,0,0,11.4718175742523,28.1672677223301,50.4890907619886,67.7774496249684,81.6055573433914,245.305426398919,336.848933225513,400.992041038485,346.569516105588,469.798889457687,553.2170218607,737.050109035452,196.9328549345,21.3966379230337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7,3,2,3,6,6,9,4,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.990138724942428,0.959396184238208,0.919248729479713,0.787740198794504,0.634590058854991,0.497260034667036,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2009,12,0,0,0,0,0,0,0,0,0,3.72297412464163,108.322859814439,195.449000152583,295.832797139948,375.519226321558,350.415701286315,371.863763218969,1139.90593525196,588.813196768076,111.589840979099,6.1873179492145,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,1,2,6,4,6,4,8,5,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.972660079884953,0.908597048610707,0.843127590641591,0.73355404042778,0.620585906801542,0.492813743898948,0.393039817396786,0.3183622520897,0.263109299250868,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"HECO","Q1",2009,2,0,0,0,0.0644980982369499,7.46944037431621,15.0034684842286,26.4239073040091,41.1735426887202,41.5662546060833,41.9484994784794,111.737458401284,166.601826318539,249.518270400579,348.389034298417,343.269453679796,319.438624462896,694.728520575595,695.496070788895,343.086390628878,101.707352417855,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,4,8,5,5,1,5,8,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.968289911066525,0.903507862695276,0.837900607522244,0.729125546901077,0.618909732054179,0.49238167799321,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5133754825118,252.604044416368,369.923641005448,828.610701236711,782.01461116859,989.70194123089,201.905189396955,94.4621550173592,2.88695405197495,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,1,2,5,5,5,10,3,4,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.977896275415568,0.877618180986262,0.781219232622995,0.706817176243335,0.649754911088041,0.60484134525459,0.539014225706094,0.493326427199654,0.449733964423344,0.378530571863034,0.316012369923797,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2009,5,0,0,0,0,0,0,0,0,0,0,0,0,14.6204552264716,99.8600801503965,233.498097403398,282.090896403756,673.127020955486,957.391841436908,910.187059808373,342.420424597039,34.4267370249804,0,0,0,0,0,1,1,0,0,0,1,3,0,0,2,0,2,4,1,4,4,8,5,5,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.986845134708911,0.922251383253867,0.864722311073935,0.818877456667975,0.781420232000099,0.727867560794276,0.678768409618011,0.603306161362939,0.52445331524102,0.457339425001851,0.387079591502141,0.318274041521833,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2009,6,0,0,0,0,0,0,0,0,0,0,16.5092435915704,39.9506624741577,27.8530627264148,22.6234994647625,77.1454604627569,132.82608310288,361.037564905569,640.351332429991,892.584904844096,804.722090722332,474.838074181996,57.1806341002807,0,0,0,0,0,0,0,1,1,1,0,1,3,2,4,0,2,4,3,1,1,9,3,7,1,0,0,0,0,0,1,1,1,0.997575038015248,0.940013312631502,0.882323661091699,0.835241634873447,0.797459340014305,0.766864071712163,0.741734600206815,0.695270857912092,0.663566389808502,0.640631031294394,0.623295937359275,0.609744316783801,0.588445372102387,0.527017430457504,0.461989715981506,0.408372656665853,0.364779536624599,0.3161563108754,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2009,7,0,0,0,8.67855294620898,19.5762149838762,20.8888866922597,14.6543411334317,11.970118235689,11.257643332097,8.58159314780916,4.67451875534276,0,0,29.2893882156371,83.8257045721776,140.915051184243,401.399257569777,527.252780500382,615.134512207207,840.374957816574,536.627169876354,238.070430784054,34.4514910536873,0,0,0,0,2,0,0,3,0,1,2,0,1,3,2,4,4,0,1,1,5,11,3,1,0,0,0,0,0,1,1,1,1,1,0.961134980132036,0.913389532420601,0.871196897580288,0.835474952564252,0.80538275545023,0.748432969252012,0.692514157119483,0.630398494810793,0.581652230297907,0.54321792716668,0.512385548525398,0.466304639901157,0.433696983918995,0.398027409770263,0.359817859272662,0.309686182811692,0.26220284848394,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q1",2009,8,4.89718296711265,8.28505105238276,19.5412087773307,37.560268671322,51.2080985683593,61.3911901414856,70.7741459122373,75.2269597775489,75.7736131182089,82.2660403139465,219.242299320141,256.002251807201,303.177127971095,351.660832625655,396.095825090955,390.348909531977,468.409409130413,367.447413145341,198.288927411887,9.74398844549387,99.7497972122469,0.532072014467303,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,4,1,1,0,3,7,1,12,6,2,0,0,0,0,0,0.978194230898176,0.773378496945821,0.685865352927434,0.640324739240355,0.612599249232359,0.593985795086731,0.580638409582374,0.570603279361998,0.562785908795753,0.55652457037655,0.545241444459753,0.532258329078687,0.504310045997419,0.478278865533205,0.456024470800508,0.43724620474707,0.407809164536173,0.386056756389676,0.359016823165085,0.328649866788308,0.299846203860933,0.259127809094772,0.22101957766524,0.188380030821795,0.162429720455475,0.141494334262925
